frame,episode_id,heldout_episode,planner_phase,progress,gate_method,raw_gap,progress_gap,selected_gap,gap_reduction
episode_000001_000002,episode_000001,episode_000001,alignment,2,raw_no_correction,0.4299229819327838,0.020980881882606432,0.4299229819327838,0.0
episode_000001_000002,episode_000001,episode_000001,alignment,2,progress_all,0.4299229819327838,0.020980881882606432,0.020980881882606432,0.40894210005017734
episode_000001_000002,episode_000001,episode_000001,alignment,2,phase_gate_train,0.4299229819327838,0.020980881882606432,0.020980881882606432,0.40894210005017734
episode_000001_000002,episode_000001,episode_000001,alignment,2,oracle_min_raw_progress,0.4299229819327838,0.020980881882606432,0.020980881882606432,0.40894210005017734
episode_000001_000002,episode_000001,episode_000001,alignment,2,progress_gate_min_gap,0.4299229819327838,0.020980881882606432,0.020980881882606432,0.40894210005017734
episode_000001_000002,episode_000001,episode_000001,alignment,2,progress_gate_zero_worse,0.4299229819327838,0.020980881882606432,0.020980881882606432,0.40894210005017734
episode_000001_000002,episode_000001,episode_000001,alignment,2,progress_gate_worse_le_1,0.4299229819327838,0.020980881882606432,0.020980881882606432,0.40894210005017734
episode_000001_000002,episode_000001,episode_000001,alignment,2,progress_gate_lambda,0.4299229819327838,0.020980881882606432,0.020980881882606432,0.40894210005017734
episode_000001_000003,episode_000001,episode_000001,alignment,3,raw_no_correction,0.4172927468605122,0.022019355496667507,0.4172927468605122,0.0
episode_000001_000003,episode_000001,episode_000001,alignment,3,progress_all,0.4172927468605122,0.022019355496667507,0.022019355496667507,0.3952733913638447
episode_000001_000003,episode_000001,episode_000001,alignment,3,phase_gate_train,0.4172927468605122,0.022019355496667507,0.022019355496667507,0.3952733913638447
episode_000001_000003,episode_000001,episode_000001,alignment,3,oracle_min_raw_progress,0.4172927468605122,0.022019355496667507,0.022019355496667507,0.3952733913638447
episode_000001_000003,episode_000001,episode_000001,alignment,3,progress_gate_min_gap,0.4172927468605122,0.022019355496667507,0.022019355496667507,0.3952733913638447
episode_000001_000003,episode_000001,episode_000001,alignment,3,progress_gate_zero_worse,0.4172927468605122,0.022019355496667507,0.022019355496667507,0.3952733913638447
episode_000001_000003,episode_000001,episode_000001,alignment,3,progress_gate_worse_le_1,0.4172927468605122,0.022019355496667507,0.022019355496667507,0.3952733913638447
episode_000001_000003,episode_000001,episode_000001,alignment,3,progress_gate_lambda,0.4172927468605122,0.022019355496667507,0.022019355496667507,0.3952733913638447
episode_000001_000004,episode_000001,episode_000001,alignment,4,raw_no_correction,0.49836899276124064,0.02813619697127654,0.49836899276124064,0.0
episode_000001_000004,episode_000001,episode_000001,alignment,4,progress_all,0.49836899276124064,0.02813619697127654,0.02813619697127654,0.4702327957899641
episode_000001_000004,episode_000001,episode_000001,alignment,4,phase_gate_train,0.49836899276124064,0.02813619697127654,0.02813619697127654,0.4702327957899641
episode_000001_000004,episode_000001,episode_000001,alignment,4,oracle_min_raw_progress,0.49836899276124064,0.02813619697127654,0.02813619697127654,0.4702327957899641
episode_000001_000004,episode_000001,episode_000001,alignment,4,progress_gate_min_gap,0.49836899276124064,0.02813619697127654,0.02813619697127654,0.4702327957899641
episode_000001_000004,episode_000001,episode_000001,alignment,4,progress_gate_zero_worse,0.49836899276124064,0.02813619697127654,0.02813619697127654,0.4702327957899641
episode_000001_000004,episode_000001,episode_000001,alignment,4,progress_gate_worse_le_1,0.49836899276124064,0.02813619697127654,0.02813619697127654,0.4702327957899641
episode_000001_000004,episode_000001,episode_000001,alignment,4,progress_gate_lambda,0.49836899276124064,0.02813619697127654,0.02813619697127654,0.4702327957899641
episode_000001_000005,episode_000001,episode_000001,alignment,5,raw_no_correction,0.5862973852415349,0.030398673288556655,0.5862973852415349,0.0
episode_000001_000005,episode_000001,episode_000001,alignment,5,progress_all,0.5862973852415349,0.030398673288556655,0.030398673288556655,0.5558987119529782
episode_000001_000005,episode_000001,episode_000001,alignment,5,phase_gate_train,0.5862973852415349,0.030398673288556655,0.030398673288556655,0.5558987119529782
episode_000001_000005,episode_000001,episode_000001,alignment,5,oracle_min_raw_progress,0.5862973852415349,0.030398673288556655,0.030398673288556655,0.5558987119529782
episode_000001_000005,episode_000001,episode_000001,alignment,5,progress_gate_min_gap,0.5862973852415349,0.030398673288556655,0.030398673288556655,0.5558987119529782
episode_000001_000005,episode_000001,episode_000001,alignment,5,progress_gate_zero_worse,0.5862973852415349,0.030398673288556655,0.030398673288556655,0.5558987119529782
episode_000001_000005,episode_000001,episode_000001,alignment,5,progress_gate_worse_le_1,0.5862973852415349,0.030398673288556655,0.030398673288556655,0.5558987119529782
episode_000001_000005,episode_000001,episode_000001,alignment,5,progress_gate_lambda,0.5862973852415349,0.030398673288556655,0.030398673288556655,0.5558987119529782
episode_000001_000006,episode_000001,episode_000001,alignment,6,raw_no_correction,0.6857121132119902,0.015075059885606257,0.6857121132119902,0.0
episode_000001_000006,episode_000001,episode_000001,alignment,6,progress_all,0.6857121132119902,0.015075059885606257,0.015075059885606257,0.6706370533263839
episode_000001_000006,episode_000001,episode_000001,alignment,6,phase_gate_train,0.6857121132119902,0.015075059885606257,0.015075059885606257,0.6706370533263839
episode_000001_000006,episode_000001,episode_000001,alignment,6,oracle_min_raw_progress,0.6857121132119902,0.015075059885606257,0.015075059885606257,0.6706370533263839
episode_000001_000006,episode_000001,episode_000001,alignment,6,progress_gate_min_gap,0.6857121132119902,0.015075059885606257,0.015075059885606257,0.6706370533263839
episode_000001_000006,episode_000001,episode_000001,alignment,6,progress_gate_zero_worse,0.6857121132119902,0.015075059885606257,0.015075059885606257,0.6706370533263839
episode_000001_000006,episode_000001,episode_000001,alignment,6,progress_gate_worse_le_1,0.6857121132119902,0.015075059885606257,0.015075059885606257,0.6706370533263839
episode_000001_000006,episode_000001,episode_000001,alignment,6,progress_gate_lambda,0.6857121132119902,0.015075059885606257,0.015075059885606257,0.6706370533263839
episode_000001_000007,episode_000001,episode_000001,alignment,7,raw_no_correction,0.8041757097192093,0.023660026450847388,0.8041757097192093,0.0
episode_000001_000007,episode_000001,episode_000001,alignment,7,progress_all,0.8041757097192093,0.023660026450847388,0.023660026450847388,0.7805156832683618
episode_000001_000007,episode_000001,episode_000001,alignment,7,phase_gate_train,0.8041757097192093,0.023660026450847388,0.023660026450847388,0.7805156832683618
episode_000001_000007,episode_000001,episode_000001,alignment,7,oracle_min_raw_progress,0.8041757097192093,0.023660026450847388,0.023660026450847388,0.7805156832683618
episode_000001_000007,episode_000001,episode_000001,alignment,7,progress_gate_min_gap,0.8041757097192093,0.023660026450847388,0.023660026450847388,0.7805156832683618
episode_000001_000007,episode_000001,episode_000001,alignment,7,progress_gate_zero_worse,0.8041757097192093,0.023660026450847388,0.023660026450847388,0.7805156832683618
episode_000001_000007,episode_000001,episode_000001,alignment,7,progress_gate_worse_le_1,0.8041757097192093,0.023660026450847388,0.023660026450847388,0.7805156832683618
episode_000001_000007,episode_000001,episode_000001,alignment,7,progress_gate_lambda,0.8041757097192093,0.023660026450847388,0.023660026450847388,0.7805156832683618
episode_000001_000008,episode_000001,episode_000001,alignment,8,raw_no_correction,0.7139101019769495,0.005957348764426264,0.7139101019769495,0.0
episode_000001_000008,episode_000001,episode_000001,alignment,8,progress_all,0.7139101019769495,0.005957348764426264,0.005957348764426264,0.7079527532125233
episode_000001_000008,episode_000001,episode_000001,alignment,8,phase_gate_train,0.7139101019769495,0.005957348764426264,0.005957348764426264,0.7079527532125233
episode_000001_000008,episode_000001,episode_000001,alignment,8,oracle_min_raw_progress,0.7139101019769495,0.005957348764426264,0.005957348764426264,0.7079527532125233
episode_000001_000008,episode_000001,episode_000001,alignment,8,progress_gate_min_gap,0.7139101019769495,0.005957348764426264,0.005957348764426264,0.7079527532125233
episode_000001_000008,episode_000001,episode_000001,alignment,8,progress_gate_zero_worse,0.7139101019769495,0.005957348764426264,0.005957348764426264,0.7079527532125233
episode_000001_000008,episode_000001,episode_000001,alignment,8,progress_gate_worse_le_1,0.7139101019769495,0.005957348764426264,0.005957348764426264,0.7079527532125233
episode_000001_000008,episode_000001,episode_000001,alignment,8,progress_gate_lambda,0.7139101019769495,0.005957348764426264,0.005957348764426264,0.7079527532125233
episode_000001_000009,episode_000001,episode_000001,alignment,9,raw_no_correction,0.7110497904120578,0.009737202824059751,0.7110497904120578,0.0
episode_000001_000009,episode_000001,episode_000001,alignment,9,progress_all,0.7110497904120578,0.009737202824059751,0.009737202824059751,0.7013125875879981
episode_000001_000009,episode_000001,episode_000001,alignment,9,phase_gate_train,0.7110497904120578,0.009737202824059751,0.009737202824059751,0.7013125875879981
episode_000001_000009,episode_000001,episode_000001,alignment,9,oracle_min_raw_progress,0.7110497904120578,0.009737202824059751,0.009737202824059751,0.7013125875879981
episode_000001_000009,episode_000001,episode_000001,alignment,9,progress_gate_min_gap,0.7110497904120578,0.009737202824059751,0.009737202824059751,0.7013125875879981
episode_000001_000009,episode_000001,episode_000001,alignment,9,progress_gate_zero_worse,0.7110497904120578,0.009737202824059751,0.009737202824059751,0.7013125875879981
episode_000001_000009,episode_000001,episode_000001,alignment,9,progress_gate_worse_le_1,0.7110497904120578,0.009737202824059751,0.009737202824059751,0.7013125875879981
episode_000001_000009,episode_000001,episode_000001,alignment,9,progress_gate_lambda,0.7110497904120578,0.009737202824059751,0.009737202824059751,0.7013125875879981
episode_000001_000010,episode_000001,episode_000001,alignment,10,raw_no_correction,0.5630310089953066,0.019255712630772328,0.5630310089953066,0.0
episode_000001_000010,episode_000001,episode_000001,alignment,10,progress_all,0.5630310089953066,0.019255712630772328,0.019255712630772328,0.5437752963645343
episode_000001_000010,episode_000001,episode_000001,alignment,10,phase_gate_train,0.5630310089953066,0.019255712630772328,0.019255712630772328,0.5437752963645343
episode_000001_000010,episode_000001,episode_000001,alignment,10,oracle_min_raw_progress,0.5630310089953066,0.019255712630772328,0.019255712630772328,0.5437752963645343
episode_000001_000010,episode_000001,episode_000001,alignment,10,progress_gate_min_gap,0.5630310089953066,0.019255712630772328,0.019255712630772328,0.5437752963645343
episode_000001_000010,episode_000001,episode_000001,alignment,10,progress_gate_zero_worse,0.5630310089953066,0.019255712630772328,0.019255712630772328,0.5437752963645343
episode_000001_000010,episode_000001,episode_000001,alignment,10,progress_gate_worse_le_1,0.5630310089953066,0.019255712630772328,0.019255712630772328,0.5437752963645343
episode_000001_000010,episode_000001,episode_000001,alignment,10,progress_gate_lambda,0.5630310089953066,0.019255712630772328,0.019255712630772328,0.5437752963645343
episode_000001_000011,episode_000001,episode_000001,alignment,11,raw_no_correction,0.7077988536639268,0.01676526935917757,0.7077988536639268,0.0
episode_000001_000011,episode_000001,episode_000001,alignment,11,progress_all,0.7077988536639268,0.01676526935917757,0.01676526935917757,0.6910335843047493
episode_000001_000011,episode_000001,episode_000001,alignment,11,phase_gate_train,0.7077988536639268,0.01676526935917757,0.01676526935917757,0.6910335843047493
episode_000001_000011,episode_000001,episode_000001,alignment,11,oracle_min_raw_progress,0.7077988536639268,0.01676526935917757,0.01676526935917757,0.6910335843047493
episode_000001_000011,episode_000001,episode_000001,alignment,11,progress_gate_min_gap,0.7077988536639268,0.01676526935917757,0.01676526935917757,0.6910335843047493
episode_000001_000011,episode_000001,episode_000001,alignment,11,progress_gate_zero_worse,0.7077988536639268,0.01676526935917757,0.01676526935917757,0.6910335843047493
episode_000001_000011,episode_000001,episode_000001,alignment,11,progress_gate_worse_le_1,0.7077988536639268,0.01676526935917757,0.01676526935917757,0.6910335843047493
episode_000001_000011,episode_000001,episode_000001,alignment,11,progress_gate_lambda,0.7077988536639268,0.01676526935917757,0.01676526935917757,0.6910335843047493
episode_000001_000012,episode_000001,episode_000001,alignment,12,raw_no_correction,0.7809002564536671,0.028985513555150555,0.7809002564536671,0.0
episode_000001_000012,episode_000001,episode_000001,alignment,12,progress_all,0.7809002564536671,0.028985513555150555,0.028985513555150555,0.7519147428985166
episode_000001_000012,episode_000001,episode_000001,alignment,12,phase_gate_train,0.7809002564536671,0.028985513555150555,0.028985513555150555,0.7519147428985166
episode_000001_000012,episode_000001,episode_000001,alignment,12,oracle_min_raw_progress,0.7809002564536671,0.028985513555150555,0.028985513555150555,0.7519147428985166
episode_000001_000012,episode_000001,episode_000001,alignment,12,progress_gate_min_gap,0.7809002564536671,0.028985513555150555,0.028985513555150555,0.7519147428985166
episode_000001_000012,episode_000001,episode_000001,alignment,12,progress_gate_zero_worse,0.7809002564536671,0.028985513555150555,0.028985513555150555,0.7519147428985166
episode_000001_000012,episode_000001,episode_000001,alignment,12,progress_gate_worse_le_1,0.7809002564536671,0.028985513555150555,0.028985513555150555,0.7519147428985166
episode_000001_000012,episode_000001,episode_000001,alignment,12,progress_gate_lambda,0.7809002564536671,0.028985513555150555,0.028985513555150555,0.7519147428985166
episode_000001_000013,episode_000001,episode_000001,alignment,13,raw_no_correction,0.7857215404278597,0.03432632612779322,0.7857215404278597,0.0
episode_000001_000013,episode_000001,episode_000001,alignment,13,progress_all,0.7857215404278597,0.03432632612779322,0.03432632612779322,0.7513952143000665
episode_000001_000013,episode_000001,episode_000001,alignment,13,phase_gate_train,0.7857215404278597,0.03432632612779322,0.03432632612779322,0.7513952143000665
episode_000001_000013,episode_000001,episode_000001,alignment,13,oracle_min_raw_progress,0.7857215404278597,0.03432632612779322,0.03432632612779322,0.7513952143000665
episode_000001_000013,episode_000001,episode_000001,alignment,13,progress_gate_min_gap,0.7857215404278597,0.03432632612779322,0.03432632612779322,0.7513952143000665
episode_000001_000013,episode_000001,episode_000001,alignment,13,progress_gate_zero_worse,0.7857215404278597,0.03432632612779322,0.03432632612779322,0.7513952143000665
episode_000001_000013,episode_000001,episode_000001,alignment,13,progress_gate_worse_le_1,0.7857215404278597,0.03432632612779322,0.03432632612779322,0.7513952143000665
episode_000001_000013,episode_000001,episode_000001,alignment,13,progress_gate_lambda,0.7857215404278597,0.03432632612779322,0.03432632612779322,0.7513952143000665
episode_000001_000014,episode_000001,episode_000001,alignment,14,raw_no_correction,0.8046275458038039,0.03199544710384385,0.8046275458038039,0.0
episode_000001_000014,episode_000001,episode_000001,alignment,14,progress_all,0.8046275458038039,0.03199544710384385,0.03199544710384385,0.7726320986999601
episode_000001_000014,episode_000001,episode_000001,alignment,14,phase_gate_train,0.8046275458038039,0.03199544710384385,0.03199544710384385,0.7726320986999601
episode_000001_000014,episode_000001,episode_000001,alignment,14,oracle_min_raw_progress,0.8046275458038039,0.03199544710384385,0.03199544710384385,0.7726320986999601
episode_000001_000014,episode_000001,episode_000001,alignment,14,progress_gate_min_gap,0.8046275458038039,0.03199544710384385,0.03199544710384385,0.7726320986999601
episode_000001_000014,episode_000001,episode_000001,alignment,14,progress_gate_zero_worse,0.8046275458038039,0.03199544710384385,0.03199544710384385,0.7726320986999601
episode_000001_000014,episode_000001,episode_000001,alignment,14,progress_gate_worse_le_1,0.8046275458038039,0.03199544710384385,0.03199544710384385,0.7726320986999601
episode_000001_000014,episode_000001,episode_000001,alignment,14,progress_gate_lambda,0.8046275458038039,0.03199544710384385,0.03199544710384385,0.7726320986999601
episode_000001_000015,episode_000001,episode_000001,alignment,15,raw_no_correction,0.5442354497472163,0.23539692463254053,0.5442354497472163,0.0
episode_000001_000015,episode_000001,episode_000001,alignment,15,progress_all,0.5442354497472163,0.23539692463254053,0.23539692463254053,0.30883852511467574
episode_000001_000015,episode_000001,episode_000001,alignment,15,phase_gate_train,0.5442354497472163,0.23539692463254053,0.23539692463254053,0.30883852511467574
episode_000001_000015,episode_000001,episode_000001,alignment,15,oracle_min_raw_progress,0.5442354497472163,0.23539692463254053,0.23539692463254053,0.30883852511467574
episode_000001_000015,episode_000001,episode_000001,alignment,15,progress_gate_min_gap,0.5442354497472163,0.23539692463254053,0.23539692463254053,0.30883852511467574
episode_000001_000015,episode_000001,episode_000001,alignment,15,progress_gate_zero_worse,0.5442354497472163,0.23539692463254053,0.23539692463254053,0.30883852511467574
episode_000001_000015,episode_000001,episode_000001,alignment,15,progress_gate_worse_le_1,0.5442354497472163,0.23539692463254053,0.23539692463254053,0.30883852511467574
episode_000001_000015,episode_000001,episode_000001,alignment,15,progress_gate_lambda,0.5442354497472163,0.23539692463254053,0.23539692463254053,0.30883852511467574
episode_000001_000016,episode_000001,episode_000001,alignment,16,raw_no_correction,0.6125641937990567,0.19379328008585867,0.6125641937990567,0.0
episode_000001_000016,episode_000001,episode_000001,alignment,16,progress_all,0.6125641937990567,0.19379328008585867,0.19379328008585867,0.418770913713198
episode_000001_000016,episode_000001,episode_000001,alignment,16,phase_gate_train,0.6125641937990567,0.19379328008585867,0.19379328008585867,0.418770913713198
episode_000001_000016,episode_000001,episode_000001,alignment,16,oracle_min_raw_progress,0.6125641937990567,0.19379328008585867,0.19379328008585867,0.418770913713198
episode_000001_000016,episode_000001,episode_000001,alignment,16,progress_gate_min_gap,0.6125641937990567,0.19379328008585867,0.19379328008585867,0.418770913713198
episode_000001_000016,episode_000001,episode_000001,alignment,16,progress_gate_zero_worse,0.6125641937990567,0.19379328008585867,0.19379328008585867,0.418770913713198
episode_000001_000016,episode_000001,episode_000001,alignment,16,progress_gate_worse_le_1,0.6125641937990567,0.19379328008585867,0.19379328008585867,0.418770913713198
episode_000001_000016,episode_000001,episode_000001,alignment,16,progress_gate_lambda,0.6125641937990567,0.19379328008585867,0.19379328008585867,0.418770913713198
episode_000001_000017,episode_000001,episode_000001,alignment,17,raw_no_correction,0.5220465821498992,0.2805871303247803,0.5220465821498992,0.0
episode_000001_000017,episode_000001,episode_000001,alignment,17,progress_all,0.5220465821498992,0.2805871303247803,0.2805871303247803,0.2414594518251189
episode_000001_000017,episode_000001,episode_000001,alignment,17,phase_gate_train,0.5220465821498992,0.2805871303247803,0.2805871303247803,0.2414594518251189
episode_000001_000017,episode_000001,episode_000001,alignment,17,oracle_min_raw_progress,0.5220465821498992,0.2805871303247803,0.2805871303247803,0.2414594518251189
episode_000001_000017,episode_000001,episode_000001,alignment,17,progress_gate_min_gap,0.5220465821498992,0.2805871303247803,0.2805871303247803,0.2414594518251189
episode_000001_000017,episode_000001,episode_000001,alignment,17,progress_gate_zero_worse,0.5220465821498992,0.2805871303247803,0.2805871303247803,0.2414594518251189
episode_000001_000017,episode_000001,episode_000001,alignment,17,progress_gate_worse_le_1,0.5220465821498992,0.2805871303247803,0.2805871303247803,0.2414594518251189
episode_000001_000017,episode_000001,episode_000001,alignment,17,progress_gate_lambda,0.5220465821498992,0.2805871303247803,0.2805871303247803,0.2414594518251189
episode_000001_000018,episode_000001,episode_000001,alignment,18,raw_no_correction,0.42107853608019896,0.3583990366005446,0.42107853608019896,0.0
episode_000001_000018,episode_000001,episode_000001,alignment,18,progress_all,0.42107853608019896,0.3583990366005446,0.3583990366005446,0.06267949947965434
episode_000001_000018,episode_000001,episode_000001,alignment,18,phase_gate_train,0.42107853608019896,0.3583990366005446,0.3583990366005446,0.06267949947965434
episode_000001_000018,episode_000001,episode_000001,alignment,18,oracle_min_raw_progress,0.42107853608019896,0.3583990366005446,0.3583990366005446,0.06267949947965434
episode_000001_000018,episode_000001,episode_000001,alignment,18,progress_gate_min_gap,0.42107853608019896,0.3583990366005446,0.3583990366005446,0.06267949947965434
episode_000001_000018,episode_000001,episode_000001,alignment,18,progress_gate_zero_worse,0.42107853608019896,0.3583990366005446,0.3583990366005446,0.06267949947965434
episode_000001_000018,episode_000001,episode_000001,alignment,18,progress_gate_worse_le_1,0.42107853608019896,0.3583990366005446,0.3583990366005446,0.06267949947965434
episode_000001_000018,episode_000001,episode_000001,alignment,18,progress_gate_lambda,0.42107853608019896,0.3583990366005446,0.3583990366005446,0.06267949947965434
episode_000001_000019,episode_000001,episode_000001,alignment,19,raw_no_correction,0.44137149044601187,0.31862745365037126,0.44137149044601187,0.0
episode_000001_000019,episode_000001,episode_000001,alignment,19,progress_all,0.44137149044601187,0.31862745365037126,0.31862745365037126,0.12274403679564061
episode_000001_000019,episode_000001,episode_000001,alignment,19,phase_gate_train,0.44137149044601187,0.31862745365037126,0.31862745365037126,0.12274403679564061
episode_000001_000019,episode_000001,episode_000001,alignment,19,oracle_min_raw_progress,0.44137149044601187,0.31862745365037126,0.31862745365037126,0.12274403679564061
episode_000001_000019,episode_000001,episode_000001,alignment,19,progress_gate_min_gap,0.44137149044601187,0.31862745365037126,0.31862745365037126,0.12274403679564061
episode_000001_000019,episode_000001,episode_000001,alignment,19,progress_gate_zero_worse,0.44137149044601187,0.31862745365037126,0.31862745365037126,0.12274403679564061
episode_000001_000019,episode_000001,episode_000001,alignment,19,progress_gate_worse_le_1,0.44137149044601187,0.31862745365037126,0.31862745365037126,0.12274403679564061
episode_000001_000019,episode_000001,episode_000001,alignment,19,progress_gate_lambda,0.44137149044601187,0.31862745365037126,0.31862745365037126,0.12274403679564061
episode_000001_000020,episode_000001,episode_000001,descent_to_grasp,20,raw_no_correction,0.43947188380630137,0.3067652253759937,0.43947188380630137,0.0
episode_000001_000020,episode_000001,episode_000001,descent_to_grasp,20,progress_all,0.43947188380630137,0.3067652253759937,0.3067652253759937,0.13270665843030766
episode_000001_000020,episode_000001,episode_000001,descent_to_grasp,20,phase_gate_train,0.43947188380630137,0.3067652253759937,0.3067652253759937,0.13270665843030766
episode_000001_000020,episode_000001,episode_000001,descent_to_grasp,20,oracle_min_raw_progress,0.43947188380630137,0.3067652253759937,0.3067652253759937,0.13270665843030766
episode_000001_000020,episode_000001,episode_000001,descent_to_grasp,20,progress_gate_min_gap,0.43947188380630137,0.3067652253759937,0.3067652253759937,0.13270665843030766
episode_000001_000020,episode_000001,episode_000001,descent_to_grasp,20,progress_gate_zero_worse,0.43947188380630137,0.3067652253759937,0.3067652253759937,0.13270665843030766
episode_000001_000020,episode_000001,episode_000001,descent_to_grasp,20,progress_gate_worse_le_1,0.43947188380630137,0.3067652253759937,0.3067652253759937,0.13270665843030766
episode_000001_000020,episode_000001,episode_000001,descent_to_grasp,20,progress_gate_lambda,0.43947188380630137,0.3067652253759937,0.3067652253759937,0.13270665843030766
episode_000001_000021,episode_000001,episode_000001,descent_to_grasp,21,raw_no_correction,0.4762695708054556,0.2557010506740297,0.4762695708054556,0.0
episode_000001_000021,episode_000001,episode_000001,descent_to_grasp,21,progress_all,0.4762695708054556,0.2557010506740297,0.2557010506740297,0.22056852013142592
episode_000001_000021,episode_000001,episode_000001,descent_to_grasp,21,phase_gate_train,0.4762695708054556,0.2557010506740297,0.2557010506740297,0.22056852013142592
episode_000001_000021,episode_000001,episode_000001,descent_to_grasp,21,oracle_min_raw_progress,0.4762695708054556,0.2557010506740297,0.2557010506740297,0.22056852013142592
episode_000001_000021,episode_000001,episode_000001,descent_to_grasp,21,progress_gate_min_gap,0.4762695708054556,0.2557010506740297,0.2557010506740297,0.22056852013142592
episode_000001_000021,episode_000001,episode_000001,descent_to_grasp,21,progress_gate_zero_worse,0.4762695708054556,0.2557010506740297,0.2557010506740297,0.22056852013142592
episode_000001_000021,episode_000001,episode_000001,descent_to_grasp,21,progress_gate_worse_le_1,0.4762695708054556,0.2557010506740297,0.2557010506740297,0.22056852013142592
episode_000001_000021,episode_000001,episode_000001,descent_to_grasp,21,progress_gate_lambda,0.4762695708054556,0.2557010506740297,0.2557010506740297,0.22056852013142592
episode_000001_000022,episode_000001,episode_000001,descent_to_grasp,22,raw_no_correction,0.5233828235014613,0.1349562980612805,0.5233828235014613,0.0
episode_000001_000022,episode_000001,episode_000001,descent_to_grasp,22,progress_all,0.5233828235014613,0.1349562980612805,0.1349562980612805,0.38842652544018075
episode_000001_000022,episode_000001,episode_000001,descent_to_grasp,22,phase_gate_train,0.5233828235014613,0.1349562980612805,0.1349562980612805,0.38842652544018075
episode_000001_000022,episode_000001,episode_000001,descent_to_grasp,22,oracle_min_raw_progress,0.5233828235014613,0.1349562980612805,0.1349562980612805,0.38842652544018075
episode_000001_000022,episode_000001,episode_000001,descent_to_grasp,22,progress_gate_min_gap,0.5233828235014613,0.1349562980612805,0.1349562980612805,0.38842652544018075
episode_000001_000022,episode_000001,episode_000001,descent_to_grasp,22,progress_gate_zero_worse,0.5233828235014613,0.1349562980612805,0.5233828235014613,0.0
episode_000001_000022,episode_000001,episode_000001,descent_to_grasp,22,progress_gate_worse_le_1,0.5233828235014613,0.1349562980612805,0.1349562980612805,0.38842652544018075
episode_000001_000022,episode_000001,episode_000001,descent_to_grasp,22,progress_gate_lambda,0.5233828235014613,0.1349562980612805,0.1349562980612805,0.38842652544018075
episode_000001_000023,episode_000001,episode_000001,descent_to_grasp,23,raw_no_correction,0.5203991337876789,0.08757797044186556,0.5203991337876789,0.0
episode_000001_000023,episode_000001,episode_000001,descent_to_grasp,23,progress_all,0.5203991337876789,0.08757797044186556,0.08757797044186556,0.43282116334581333
episode_000001_000023,episode_000001,episode_000001,descent_to_grasp,23,phase_gate_train,0.5203991337876789,0.08757797044186556,0.08757797044186556,0.43282116334581333
episode_000001_000023,episode_000001,episode_000001,descent_to_grasp,23,oracle_min_raw_progress,0.5203991337876789,0.08757797044186556,0.08757797044186556,0.43282116334581333
episode_000001_000023,episode_000001,episode_000001,descent_to_grasp,23,progress_gate_min_gap,0.5203991337876789,0.08757797044186556,0.08757797044186556,0.43282116334581333
episode_000001_000023,episode_000001,episode_000001,descent_to_grasp,23,progress_gate_zero_worse,0.5203991337876789,0.08757797044186556,0.5203991337876789,0.0
