pair_id,condition,planner_phase,vision_pooled_cosine,vision_pooled_l2,vision_token_l2,projector_pooled_cosine,projector_pooled_l2,projector_token_l2,hidden_cosine,hidden_l2,action_chunk_mean_l2,action_chunk_max_l2,action_first_l2,translation_l2,rotation_l2,gripper_gap
episode_000001_000010,P0_current_paired_image,alignment,0.11265859574560932,72.42308158365907,196.37346343463372,0.05197353224713974,7.582108904185829,27.393482147265992,0.4381301245998116,244.80412315616675,0.5612115744631401,0.7241821235864591,0.24216357816273368,0.002862862997515784,0.009920355758513758,0.241943359375
episode_000001_000011,P0_current_paired_image,alignment,0.09443406625584738,66.40389954083584,194.66852430590265,0.04735105458354849,7.501429768601904,28.06375898040189,0.46889321845411847,252.71240616328157,0.703573422829473,0.8588027548602003,0.4328067892181598,0.0035718778182269005,0.009925428011567797,0.43267822265625
episode_000001_000012,P0_current_paired_image,alignment,0.09378531032863491,65.51638274536352,194.93441225107767,0.04251983326397457,7.199118097413413,27.47261962022213,0.48161350409534576,258.78990418166904,0.787386186891976,0.9043609259933332,0.5480528507139153,0.0029605409234539446,0.008835163572966381,0.5479736328125
episode_000001_000013,P0_current_paired_image,alignment,0.09727584416971147,65.73202349800637,194.63642074611482,0.04891939611188978,7.584385225820279,27.235820236549227,0.47136777609505454,253.80532758943792,0.78914286098836,0.889712605947556,0.6161749358491344,0.00439035186437074,0.009315798774923672,0.6160888671875
episode_000001_000014,P0_current_paired_image,alignment,0.1017149195180529,66.81434762277733,191.63451142696368,0.051891485099471724,7.669660730161665,27.102372225081947,0.49296692103396744,267.18372019438084,0.8045355999987261,0.9060976056914666,0.6511174604462214,0.0047415542377337045,0.011366330807200242,0.6510009765625
episode_000001_000015,P0_current_paired_image,alignment,0.09978929831165739,66.96482957837645,194.34788074239162,0.052000223166775994,7.457356702800251,26.97899824563223,0.4513321463055123,260.5781736273209,0.556975708360921,0.6670244603068292,0.4771163584873735,0.0034094266739334036,0.00713774857861985,0.47705078125
episode_000001_000016,P0_current_paired_image,alignment,0.11174143137731973,71.28421190901182,200.42643742677663,0.05918058520865688,8.430846021024678,27.900108790046346,0.4653867696502142,261.8282599650621,0.6101103362837433,0.7519924263529945,0.5826404729031981,0.005010735624674714,0.010761454624824862,0.58251953125
episode_000001_000017,P0_current_paired_image,alignment,0.10785000998810323,70.7109068050015,198.35823230784067,0.06079169248950156,8.314302584185258,27.59991366134679,0.43757109559621055,261.7050584156257,0.5194667734238101,0.6806751472895904,0.6098985992967453,0.004717507634453666,0.004563411972867996,0.60986328125
episode_000001_000018,P0_current_paired_image,alignment,0.1041781145825994,69.57288665264547,196.4510949858905,0.05355329440817391,7.8299401969957705,27.320253648483977,0.4230145021551116,265.9244827965718,0.42601239276904324,0.6172270214986226,0.6172270214986226,0.003995067828372623,0.0057293407001047115,0.6171875
episode_000001_000019,P0_current_paired_image,alignment,0.103672159162839,69.44133819154644,195.85134785096994,0.05336669119100834,7.866685327444045,27.280856222220955,0.42704349816344334,267.93160985326267,0.4502314636297061,0.6337945696208193,0.6230918157681634,0.00420439261943763,0.006190760268569409,0.623046875
episode_000001_000020,P0_current_paired_image,descent_to_grasp,0.10378997023687486,69.49311273896961,196.13481679449876,0.05324749235598425,7.922739077409538,27.391872695211696,0.4193082474272629,263.04234076923734,0.43821882722843297,0.6123101571266315,0.6099092357184523,0.0040253663561199025,0.006312719172361848,0.60986328125
episode_000001_000021,P0_current_paired_image,descent_to_grasp,0.10306082688545759,69.229048303737,196.37403380405033,0.053069414879474364,8.115750697807654,27.639628802996356,0.40770649074649645,254.04715238164778,0.47483365634392805,0.6142636436149884,0.5762185777654404,0.003952146560722822,0.00618064386401815,0.576171875
episode_000001_000022,P0_current_paired_image,descent_to_grasp,0.11298671879249977,72.83682727183539,199.41876274529906,0.05392938961313554,8.285798147986402,27.52362982639214,0.4239212477111248,252.22063564885775,0.5297320687653426,0.701180815066537,0.5761914632863429,0.003698714862290261,0.002982001242258034,0.576171875
episode_000001_000023,P0_current_paired_image,descent_to_grasp,0.13021838153627452,80.93334689971067,208.5342427357821,0.06730548434914885,9.731717183831197,28.359851341785948,0.44083100223781857,260.45401143324085,0.5242538686469027,0.7089925763771052,0.681657477735041,0.0038004757433157473,0.002920904967951596,0.681640625
episode_000001_000024,P0_current_paired_image,descent_to_grasp,0.15081655124444804,86.3218576459796,213.5942526095011,0.09456903605002942,11.05754638155491,29.08387031736274,0.42888521965023907,292.4976202613105,0.25846735358129125,0.49805357493673935,0.49805357493673935,0.00253537078967123,0.0004956863519559632,0.498046875
episode_000001_000025,P0_current_paired_image,descent_to_grasp,0.16498797222330686,92.17670230201803,218.87460055806747,0.11336359822421338,11.526557418436676,29.17727710479136,0.42631754544746725,317.6633624787187,0.17168786188194923,0.3476589783051571,0.3476589783051571,0.001316355335676028,0.00040526627470276064,0.34765625
episode_000001_000026,P0_current_paired_image,descent_to_grasp,0.17227999972499075,95.61004750197654,218.04771790709532,0.11828889780347485,11.91390220578496,28.915492575455435,0.39865098230850815,315.47152298586536,0.0973003366475337,0.22265746842522208,0.22265746842522208,0.0006742228912099775,0.0002966562981462184,0.22265625
episode_000001_000027,P0_current_paired_image,descent_to_grasp,0.1654482789794408,94.68803081770669,214.68683254884354,0.11369842501962901,12.148946842559827,28.828554921319395,0.39281378695740443,312.4552898266412,0.0917338080683062,0.20312915380282204,0.20312915380282204,0.001255318909233255,0.0003341767296649914,0.203125
episode_000001_000028,P0_current_paired_image,grasp_close,0.1520220912844421,91.7261606211227,202.72516380515196,0.10392360315648086,11.61199099197474,27.20297086147836,0.30275315074496423,295.70349747938087,0.009017974049244318,0.03171662965514045,0.03171662965514045,0.005336813112154834,0.0009489586330640773,0.03125
episode_000001_000029,P0_current_paired_image,grasp_close,0.15017139718212102,91.27328994848251,203.06864420967543,0.1026260888352094,11.66792488925936,27.31916370192728,0.3026450802942524,296.8332991387985,0.007428946350675309,0.024111326749851364,0.024111326749851364,0.0055802463118424395,0.0009489586330640773,0.0234375
episode_000001_000030,P0_current_paired_image,grasp_close,0.15355462740420744,92.33674161103099,202.97552890799108,0.10270173949752315,11.523396638258934,27.275976831895335,0.3136567449273725,309.25379916522814,0.0052393456871024455,0.013169105525129949,0.013169105525129949,0.005919827475333291,0.0010256127104308046,0.01171875
episode_000001_000031,P0_current_paired_image,grasp_close,0.16742705539791958,96.45957789955882,204.74057937760915,0.11174022482820867,11.810862212224892,27.591104130608173,0.2654898392284115,290.1816286223118,0.0036246953899842322,0.006837315023052618,0.0063763167972027066,0.005003859730797132,0.0006000121917896601,0.00390625
episode_000001_000032,P0_current_paired_image,grasp_close,0.1651633206429366,95.40457501988504,204.69508620812206,0.1100285565829946,11.690236812002409,27.59745413268958,0.2551354107841186,282.9413916247015,0.003367885758273458,0.006027937050014517,0.006027937050014517,0.004562005907034818,0.0005151098141339855,0.00390625
episode_000001_000033,P0_current_paired_image,grasp_close,0.1653213042300652,95.49111046327631,203.7792439027853,0.1118621686296517,11.846836560705066,27.59596190235072,0.2544086833911521,282.0736873496763,0.003394436586048171,0.005989933346036831,0.005989933346036831,0.004511670899660883,0.0005151098141339855,0.00390625
episode_000001_000034,P0_current_paired_image,grasp_close,0.16402321640699757,95.49673425513886,203.28391345223213,0.10941996626436623,11.747070393667718,27.498396341045577,0.25537674092960094,281.60676353858054,0.0033205069012558707,0.006027993005322355,0.006027993005322355,0.004562079842472958,0.0005151098141339855,0.00390625
episode_000001_000035,P0_current_paired_image,grasp_close,0.16860734539813582,96.75363044081641,204.41406664616795,0.11289704755214314,11.985286739876356,27.649421332696285,0.256426014819362,281.4657452532271,0.0034200602894923437,0.005997284823782183,0.005997284823782183,0.004521775656900883,0.0005120362328260479,0.00390625
episode_000001_000036,P0_current_paired_image,grasp_close,0.1638899186378059,95.34644028719902,203.33427318206836,0.10938988443031339,11.757060319114858,27.5080203054071,0.255074199661819,281.69790812376397,0.0033895302807504094,0.006175738303294582,0.006175738303294582,0.004742666780335893,0.0006229497082254915,0.00390625
episode_000001_000037,P0_current_paired_image,grasp_close,0.16664216758105543,96.33967624143601,203.9830870704643,0.11148981581020212,11.847720131823621,27.559869200833862,0.2563575930282289,281.8898415463718,0.0034513259503406286,0.006243460529852071,0.006243460529852071,0.004843208874775437,0.0005151098141339855,0.00390625
episode_000001_000038,P0_current_paired_image,lift,0.166809483752703,96.30612000738772,204.4109670932391,0.11162908152468587,11.871058254029121,27.64622034171705,0.2568991575051769,283.92280040047194,0.0033484755385382306,0.006134748867707636,0.006134748867707636,0.0047025709461541824,0.0005120362328260479,0.00390625
episode_000001_000039,P0_current_paired_image,lift,0.16499606995193716,95.74263950933792,205.39521805460987,0.10824013380974362,11.477173727043322,27.501229632304728,0.24585583832031688,272.8963032332748,0.0030049640559398844,0.005596213741007612,0.005596213741007612,0.003988902393102161,0.00038402717461953617,0.00390625
episode_000001_000040,P0_current_paired_image,lift,0.15250728056702834,91.17056811140965,203.16008025804635,0.09308562142187982,10.674703161873907,27.312332767671997,0.23841359896657155,261.8726758414069,0.002470863554842406,0.0034636141056721467,0.003380009590804005,0.0033752298563637395,0.00017968931698314296,0.0
episode_000001_000041,P0_current_paired_image,lift,0.15067672041273183,88.89680976405938,204.64714023434877,0.09599062271657088,11.64793014921305,28.866065488589385,0.2521698273599785,264.94220119813923,0.00216131927192685,0.004043915785768268,0.0032182784755715992,0.003214503999207358,0.00015582164614506703,0.0
episode_000001_000042,P0_current_paired_image,lift,0.11647942389077004,76.40400198209623,195.27139380403764,0.06250591368793745,7.900912667764372,25.775809907191906,0.2499473055153446,262.3541383687168,0.0033736165588003275,0.006214283409752082,0.006214283409752082,0.004821499263462599,0.00033417672966499156,0.00390625
episode_000001_000043,P0_current_paired_image,lift,0.1215494946701875,77.75249027706404,198.4475062757077,0.0614917685775781,8.324612832449704,26.60704659573574,0.2622467730579755,272.07894148604777,0.0056369743378578965,0.009471178319584427,0.009471178319584427,0.00534381777615185,0.0003341767296649912,0.0078125
episode_000001_000044,P0_current_paired_image,lift,0.11638710516254969,75.77353501347119,198.16680127394335,0.05583952901295053,7.7589117072822615,26.80604902188916,0.28095850440025716,277.66521631351446,0.006328455303011203,0.01663334155068849,0.01663334155068849,0.00569556153356545,0.0002966562981462184,0.015625
episode_000001_000045,P0_current_paired_image,lift,0.11505804530132613,75.26374154731656,198.03167335218853,0.0551747689146006,7.6224004518704636,26.86749873536306,0.2831812593718247,280.0322129887942,0.006383211672925121,0.01666799644058801,0.01666799644058801,0.005795987869571916,0.00029665629814621823,0.015625
episode_000002_000000,P0_current_paired_image,hold,0.0716058200049885,59.68416297206562,169.440411300189,0.031884511105292335,6.219966386989114,24.04236161235358,0.4842949550824943,335.4866264773581,0.7781796805845935,0.9156408651329674,0.4694137678547814,0.005210857698316129,0.015878068185817697,0.4691162109375
episode_000002_000001,P0_current_paired_image,hold,0.07147863432567914,59.674183813529616,169.1587835668527,0.03187286796652555,6.160018073076823,23.962417209079952,0.4889518342384188,338.1605175101137,0.7660563829746485,0.9093723089627854,0.4432059514721544,0.005264447656492537,0.016401077156346658,0.44287109375
episode_000002_000002,P0_current_paired_image,alignment,0.07275644534992254,60.19869822682775,170.37903168346526,0.03294550266635643,6.256020659994564,24.166623194069842,0.4956945604211199,338.10476814370156,0.765594661038108,0.9102397015460824,0.4458974432347778,0.0053124893735383176,0.016600823320924885,0.445556640625
episode_000002_000003,P0_current_paired_image,alignment,0.07287626920078494,60.19383780793528,170.87127655268975,0.03320816602810972,6.194293840031728,24.22254749235637,0.4947637375902071,337.4926671516529,0.76450679874147,0.9099175620278387,0.4380945350389712,0.0053651276529701085,0.01667646199767627,0.437744140625
episode_000002_000004,P0_current_paired_image,alignment,0.07794238000971498,62.831029996757636,176.26427771225534,0.035426014428482366,6.60805859749203,25.18895053038995,0.5056045478496874,339.37872840464456,0.7360774206185396,0.8914266827364712,0.3995063996372495,0.005068391010950248,0.01635269706236738,0.399139404296875
episode_000002_000005,P0_current_paired_image,alignment,0.09280162213736731,68.69139430870688,182.81367103210587,0.04083025913544991,7.224311901938531,26.079328152569122,0.4786946627217592,287.64090376255365,0.7510386521466669,0.9178887747286307,0.39135932187331834,0.0045609731282938324,0.013985288700449846,0.391082763671875
episode_000002_000006,P0_current_paired_image,alignment,0.09407634933684383,69.3758415996303,180.1441713264158,0.040337353931562014,7.339772834175016,25.49029472040609,0.471939270252818,255.4138945142404,0.7519542443252163,0.904550873151037,0.44073840544523973,0.0034446514608376315,0.009941985868192223,0.44061279296875
episode_000002_000007,P0_current_paired_image,alignment,0.09625875609467094,70.43670591698621,182.53852346004288,0.039495438091781576,7.629782179029898,25.740369937558498,0.4957650501693036,253.03550390137912,0.8143529015175472,0.940308464682255,0.5165328703889089,0.004661016717680332,0.012629092998555665,0.516357421875
episode_000002_000008,P0_current_paired_image,alignment,0.1119801649110217,74.64417210509494,189.094482462257,0.04696543664684061,7.360938380699394,26.073292443549228,0.4888005681566414,240.84126382900075,0.7682451262341992,0.9325876827753101,0.46079368150377503,0.003770722075418289,0.008844613988724092,0.460693359375
episode_000002_000009,P0_current_paired_image,alignment,0.10363124057900608,72.71761856845612,187.06506043871818,0.04839532204160679,8.059003840845081,26.210167691528312,0.43225270913940184,221.4001693646104,0.6259329509757969,0.8413520513080076,0.2827946975887204,0.0024707425978005753,0.006249283056826036,0.28271484375
episode_000002_000010,P0_current_paired_image,alignment,0.1096024158014508,74.96170681845157,192.70058832317406,0.04983774944873265,8.14481504249825,27.28118231259419,0.42211472325306043,225.1786259633096,0.6081239885700495,0.8293863899060276,0.23039134665081049,0.0028766877981408175,0.008278074475058456,0.230224609375
episode_000002_000011,P0_current_paired_image,alignment,0.1005354283725508,71.2254791297415,187.44960966377815,0.043693877147118476,7.553677639381893,26.68629627948019,0.4259912136147884,218.85345915799596,0.7045561674329935,0.9066771603359729,0.3751358691764116,0.0027231643004046206,0.006980302748234295,0.37506103515625
episode_000002_000012,P0_current_paired_image,alignment,0.08320608897796544,64.66743674991244,181.33162342995843,0.03988857507833232,7.384842936181346,26.006662005760166,0.46912570119118213,247.58710707085845,0.8324354117953361,0.9237601273193535,0.6309887856398091,0.004113722462606792,0.008328321497804528,0.63092041015625
episode_000002_000013,P0_current_paired_image,alignment,0.08934893526949006,68.5491458385053,182.42001399703608,0.04254799848580271,7.588914567201224,25.46887517646995,0.47688301160586444,236.71103220851887,0.8154741819663494,0.9103272955915402,0.6011804214177388,0.004642970526784692,0.010301721932502273,0.60107421875
episode_000002_000014,P0_current_paired_image,alignment,0.10449172275464291,73.40277373519612,188.02724002301008,0.053010461065421954,8.446542729111302,26.220276936251878,0.4996251035288104,270.6993990364666,0.8372687268207745,0.899695881737892,0.7035530139047858,0.004493591870993016,0.00817111622084179,0.7034912109375
episode_000002_000015,P0_current_paired_image,alignment,0.09819674328014916,70.87871477616655,188.15539411145312,0.050085604920312665,9.229992614782281,26.520544716411024,0.5553774955485618,295.0094304564185,0.883916247639247,0.9286549369375742,0.8200636437321128,0.005078582602921346,0.008159411592798635,0.82000732421875
episode_000002_000016,P0_current_paired_image,alignment,0.09772273559399569,69.16081061870986,189.9390629147012,0.047427699321019756,8.724016276611865,26.55107953785678,0.5217926193175608,294.88712651341945,0.7169783659615601,0.8225551481948258,0.5766771793502501,0.00341233429522409,0.008853175245822577,0.57659912109375
episode_000002_000017,P0_current_paired_image,alignment,0.10832886893480709,72.86728908739538,195.8693195831035,0.05251686825620738,9.495744246736443,27.612596986186375,0.45855315280866926,280.5148636198154,0.3990309954669309,0.5664196530404665,0.310246203309545,0.0023402157018920034,0.005931753552084987,0.3101806640625
episode_000002_000018,P0_current_paired_image,alignment,0.10961390866239351,73.94936071979244,197.3902800652724,0.05458145351005517,9.761066009333723,27.88926598377965,0.4243833227374053,259.27090553431685,0.19206399398550184,0.31445836829770585,0.13029206540835847,0.0015409425918095168,0.002973162942437509,0.1302490234375
episode_000002_000019,P0_current_paired_image,alignment,0.10945954198781616,74.43953979776687,197.60712802502906,0.054850196144992314,9.846825793729206,28.037965797686038,0.40966885784416807,251.25245586298377,0.24400620566796571,0.3710984809992513,0.14358778778006367,0.0013002337963838497,0.002795333329799368,0.1435546875
episode_000002_000020,P0_current_paired_image,alignment,0.10963332250868107,74.40432889187026,196.99097798836323,0.054833313963148056,9.687560377795279,27.825150027208153,0.4149055864739605,250.0302533647864,0.2608548757806891,0.386725369422423,0.1516532221342504,0.0010373502283267334,0.003410113249976637,0.151611328125
episode_000002_000021,P0_current_paired_image,descent_to_grasp,0.10920329910048177,74.2886955224555,197.00254221587713,0.05419850051431452,9.565314972271207,27.82713024137464,0.4021528102727513,246.02740497268525,0.20557710469616733,0.3046919550997414,0.12039279483606664,0.0008084105938697193,0.002631009832182029,0.120361328125
episode_000002_000022,P0_current_paired_image,descent_to_grasp,0.11962675568012793,78.44083676987604,201.17395741081117,0.05574594340317407,10.221612781329824,28.35389475228534,0.4265569929629055,254.82449918262336,0.1308685685084207,0.22363818271766153,0.06788787705746648,0.0005760482520081384,0.0013952250570254344,0.06787109375
episode_000002_000023,P0_current_paired_image,descent_to_grasp,0.14016621912824156,83.9711718690429,206.22307618832218,0.06945209162295207,10.989094393316005,28.803160253527054,0.44072170083123097,255.22821892170106,0.3240368625592734,0.4629098334930452,0.23682395043397375,0.0018398524997603348,0.00043378885110181386,0.23681640625
episode_000002_000024,P0_current_paired_image,descent_to_grasp,0.15421071805139308,89.67016060051238,209.78136044835304,0.07693796055978042,11.209329577285375,28.49397821680097,0.5037144950442739,283.26037569689277,0.4567782933689274,0.6279406546208933,0.4155585821409266,0.0047482125521856435,0.001848313990060743,0.41552734375
episode_000002_000025,P0_current_paired_image,descent_to_grasp,0.19140384585594272,98.99913927970947,219.20200445798218,0.12034674979335125,12.130546707400082,28.85886414009282,0.5338862049790092,328.3167416103466,0.47434675757071004,0.8701400370193201,0.8701400370193201,0.00627847402249105,0.0005872010069403504,0.8701171875
episode_000002_000026,P0_current_paired_image,descent_to_grasp,0.2037314119026119,103.40205463108451,222.39058313010307,0.1401219220427249,12.056576088277291,28.28277292719279,0.4576365798189195,330.20148185098907,0.20748783521619685,0.4882883942510954,0.4882883942510954,0.0025940709412543505,0.0004976491760403488,0.48828125
episode_000002_000027,P0_current_paired_image,descent_to_grasp,0.18332349882971266,100.86524785012234,221.30308126023647,0.1304967072751072,11.356620656843875,27.9609583144108,0.4337733725427817,321.8094650004371,0.15297975597473026,0.398442462571886,0.398442462571886,0.001959926785464456,0.00033654285663713943,0.3984375
episode_000002_000028,P0_current_paired_image,descent_to_grasp,0.18173204381476282,100.85773590430482,221.06661293621818,0.12938927785739351,11.423089999014994,28.068119462841867,0.4350217835518321,325.98386797628825,0.15128079775955958,0.39453837897730437,0.39453837897730437,0.002346084896001966,0.00034805910032775295,0.39453125
episode_000002_000029,P0_current_paired_image,grasp_close,0.16794345460618998,99.19931672364908,209.0078143925988,0.12338115664262728,11.391323504600614,26.748258356026803,0.2848371006007535,286.95942947488066,0.005706990618705683,0.015979950336856445,0.015979950336856445,0.0032927234151360137,0.0006133190685226249,0.015625
episode_000002_000030,P0_current_paired_image,grasp_close,0.17188445407827668,100.86491546666517,209.63101414507156,0.13090496427867993,11.835894904951862,27.018734494740933,0.3110915136503233,302.0862241624844,0.004015365743578682,0.009056073224818542,0.008579580044708573,0.003487294438687128,0.00064250680265925,0.0078125
episode_000002_000031,P0_current_paired_image,grasp_close,0.18068219959544207,102.86924787772041,209.91511775546815,0.1358963743124465,11.970550404815011,26.993172830085282,0.2785806149761385,287.71845469205334,0.003236906938825839,0.007342822100757271,0.005150634438301369,0.0033523063409954335,0.00017968931698314296,0.00390625
episode_000002_000032,P0_current_paired_image,grasp_close,0.1743291121751822,100.59720835612836,209.1566294617116,0.1316332597976233,11.545357293263141,26.730097502219472,0.27134079691531476,282.96165134853374,0.0024699193821145415,0.006268567079853136,0.003040886262356095,0.0030359918920924386,0.00017246011636026996,0.0
episode_000002_000033,P0_current_paired_image,grasp_close,0.17587449694414448,100.99251276436736,208.92848533792647,0.1332409664935449,11.45950070836386,26.63787239185538,0.25835309555977093,274.89884877732675,0.002384762854003164,0.006215010910326411,0.002961451882878245,0.002958150421924099,0.0001397974816417537,0.0
episode_000002_000034,P0_current_paired_image,grasp_close,0.17613368777235816,100.8650332026923,209.10650988450638,0.1321137123902748,11.533937676551977,26.71923547968037,0.25737005463477414,275.4125531202602,0.0022148836278667117,0.005991845548235638,0.0025451801806889666,0.0025413379972562765,0.0001397974816417537,0.0
episode_000002_000035,P0_current_paired_image,grasp_close,0.1766173686725897,101.45470547566804,209.27746736672694,0.13330244545713987,11.788417234950112,26.905191137006128,0.2633258662422896,278.3386525056113,0.0030445348789242587,0.006237724213755859,0.002841966170639182,0.002840128850902759,0.0001021754634308593,0.0
episode_000002_000036,P0_current_paired_image,grasp_close,0.18259087616475567,103.06278659847544,210.4342751848281,0.13671450083444925,12.01824992628383,27.055868272837746,0.2653451429412944,279.6563100151039,0.0028989253629533728,0.0059615586015807345,0.0028920429445666333,0.002887842102298927,0.00015582164614506703,0.0
episode_000002_000037,P0_current_paired_image,grasp_close,0.18011293308925236,102.72837887004012,209.97065332530258,0.13497135509297864,11.965267769479658,27.03585115813798,0.26219272662626303,275.7327805894989,0.002879763180912826,0.006123549204806449,0.0030242560393143824,0.0030234329614413223,7.055295174315171e-05,0.0
episode_000002_000038,P0_current_paired_image,grasp_close,0.1781654055122882,101.61810063432539,209.44004077510516,0.13277972935893667,11.627675573752777,26.802037303610668,0.26627710142680894,280.2978979087926,0.003015622312699401,0.006148176701396632,0.003042729946274194,0.0030410139264111322,0.0001021754634308593,0.0
episode_000002_000039,P0_current_paired_image,lift,0.1760172935176062,100.78889860570469,209.15578001279903,0.1326292743677977,11.564074768658541,26.749590072976027,0.2670285479364215,280.89704423962775,0.002959728081151092,0.006087193183911172,0.0027893518069788993,0.0027823798268416535,0.00019709389204402924,0.0
episode_000002_000040,P0_current_paired_image,lift,0.18537376969824915,103.40474257083288,210.78577330742183,0.13982622680885937,12.07499032172121,27.181834364442757,0.25927567341802704,281.0534628832869,0.0032508431853236924,0.0065475472027243355,0.0032217966022432556,0.0032167817917273032,0.00017968931698314296,0.0
episode_000002_000041,P0_current_paired_image,lift,0.17471640759695561,100.23644585308949,208.05226101066285,0.10776567392638103,12.532708402822681,27.460211066477786,0.24044070775029858,262.5033372561716,0.002831757304980465,0.0048490062309305875,0.0030331939068399794,0.0030147290408661254,0.00033417672966499156,0.0
episode_000002_000042,P0_current_paired_image,lift,0.18064210022205884,99.86154665914867,210.39110781852145,0.11354595012739532,13.455417474963054,28.70361164726621,0.21815814295105762,250.22341788735557,0.003007454533106067,0.00445274301465017,0.00140993053717883,0.0013679836200334212,0.0003413574885506986,0.0
episode_000002_000043,P0_current_paired_image,lift,0.13189332151917443,85.53158999990619,197.49467542129128,0.06564353237983023,10.4063612410275,27.1338225135914,0.23975111158667872,255.97436643071495,0.004387086747861269,0.006494556774155662,0.005968486846364108,0.004491029714245746,0.0004412462787187527,0.00390625
episode_000002_000044,P0_current_paired_image,lift,0.12658621917596602,83.86561183559395,197.29546771624985,0.06105180520312892,10.840527577877832,27.681940557680544,0.2520816996856471,260.3360673750929,0.0038466062214150775,0.0065276333258619396,0.0065276333258619396,0.005223335192994504,0.0002607244446316334,0.00390625
episode_000002_000045,P0_current_paired_image,lift,0.12374781609550223,83.14792629022523,198.4004508981347,0.05742850425299861,10.319410545971811,27.502835237099454,0.26015947504970327,261.14777351844174,0.0033868270348303546,0.0067198192593429925,0.0067198192593429925,0.005464278160329682,0.0001970938920440295,0.00390625
episode_000002_000046,P0_current_paired_image,lift,0.1244580839268491,83.39543381404857,198.64857379334595,0.058250371665489076,10.313359585471998,27.50215401105352,0.2590661314253617,264.541730674806,0.0034058496569552683,0.006851224104332041,0.006851224104332041,0.005625089924881141,0.0001970938920440295,0.00390625
episode_000003_000000,P0_current_paired_image,hold,0.07397837233821225,60.78464678061816,171.89633053701905,0.03080601587376952,6.510739601165234,24.497252673273657,0.4273330964642853,268.80047775116583,0.7710339929254016,0.8958237972744412,0.5291217481528809,0.003931661251193971,0.013664516916794165,0.5289306640625
episode_000003_000001,P0_current_paired_image,hold,0.07571838819216314,61.51322951102279,172.13489162237352,0.0313996672988236,6.4568631529892,24.449705928235904,0.45288782812030814,278.9320501052853,0.7852082818172752,0.9190406060108641,0.540330847354946,0.004303275949954414,0.015191804735505217,0.54010009765625
