frame,vision_backbone_output_pooled_cosine_distance,vision_backbone_output_pooled_l2,vision_backbone_output_token_mean_cosine_distance,vision_backbone_output_token_mean_l2_per_token,projector_output_pooled_cosine_distance,projector_output_pooled_l2,projector_output_token_mean_cosine_distance,projector_output_token_mean_l2_per_token,action_hidden_states_input_pooled_cosine_distance,action_hidden_states_input_pooled_l2,action_hidden_states_input_token_mean_cosine_distance,action_hidden_states_input_token_mean_l2_per_token,action_head_output_pooled_cosine_distance,action_head_output_pooled_l2,action_head_output_token_mean_cosine_distance,action_head_output_token_mean_l2_per_token
episode_000001_000029,0.15059426926709807,91.45358609658823,0.15059426926709807,12.903032788666637,0.10236514880025949,11.659612250747296,0.10236514880025949,1.7558164852915947,0.15240825981590544,29.403661572065857,0.15240825981590544,8.456466173639123,0.004353951780456389,0.18038021574720808,0.004353951780456389,0.11297009320865341
episode_000001_000030,0.15280247197554098,92.16102938254073,0.15280247197554098,12.873538112658965,0.10229812853838871,11.497572157991291,0.10229812853838871,1.7497575552099305,0.1601049760258174,31.04107193926917,0.1601049760258174,8.831973798529502,0.004498661248365288,0.18311514989055402,0.004498661248365288,0.11559156050288164
episode_000001_000031,0.16813490466170222,96.634299637634,0.16813490466170222,12.981311911639818,0.11251423524991822,11.809185179882768,0.11251423524991822,1.7677034840279913,0.14839866601527762,31.01705185186726,0.14839866601527762,8.336781494630769,0.003478892308425907,0.16142637203083057,0.003478892308425907,0.08846400426534615
episode_000001_000032,0.16415294325907936,95.06140859951455,0.16415294325907936,12.95881067814396,0.10899667296951998,11.615071550496747,0.10899667296951998,1.7657000764911086,0.14438256148570405,30.457163757248125,0.14438256148570405,8.060908377796915,0.002983238244648745,0.14952473051234713,0.002983238244648745,0.07828931694571839
episode_000001_000033,0.16474978829475972,95.34292664968251,0.16474978829475972,12.922619932665658,0.11144019252548365,11.83329929593917,0.11144019252548365,1.7689203252672017,0.14300296752172947,30.264767325837663,0.14300296752172947,8.058914451272614,0.0029587208677271937,0.14901719786453987,0.0029587208677271937,0.07803932069374273
episode_000001_000034,0.16521031991100255,95.78955452808054,0.16521031991100255,12.898326088389569,0.1101553988246976,11.757615566113554,0.1101553988246976,1.763263895394386,0.14351652672502735,30.13824559559482,0.14351652672502735,8.033205282355105,0.0029558277840792124,0.14884186929030757,0.0029558277840792124,0.07873668013050608
episode_000001_000035,0.1689928338045743,96.86181273180259,0.1689928338045743,12.9614343338594,0.11300301381856559,12.005525865450128,0.11300301381856559,1.7725828777486392,0.1429784759570769,30.081339312679027,0.1429784759570769,8.015219894958586,0.0028676875019473247,0.14664785799165306,0.0028676875019473247,0.0769648354232219
episode_000001_000036,0.16350902657842692,95.28251746808525,0.16350902657842692,12.897625640759792,0.10925669188012044,11.759322932945564,0.10925669188012044,1.7632765561886532,0.14296281510223963,30.138433845988285,0.14296281510223963,8.048002191814106,0.003061920361977166,0.15142255791705075,0.003061920361977166,0.0798250096494034
episode_000001_000037,0.16755277772605381,96.68891953153395,0.16755277772605381,12.945453788914923,0.11169331597842047,11.901797682902304,0.11169331597842047,1.7688271077776647,0.14356328359274606,30.167159892728087,0.14356328359274606,8.073241892577974,0.0030652762273073453,0.15174373527051335,0.0030652762273073453,0.08143606156244747
episode_000001_000038,0.167567686402458,96.61446378599766,0.167567686402458,12.960458344766606,0.11208252857148215,11.958600958362156,0.11208252857148215,1.7736631430377654,0.1482507947213314,30.884026147824148,0.1482507947213314,8.135232742416319,0.003011246534651235,0.1503018838222514,0.003011246534651235,0.07981736316367725
episode_000001_000039,0.165421997121862,95.94697288174902,0.165421997121862,13.042216453055323,0.1087716431422241,11.538679758537086,0.1087716431422241,1.7670607697521863,0.14302581428153127,29.953282662038905,0.14302581428153127,7.806237771484049,0.0022726657539555717,0.12983246939048887,0.0022726657539555717,0.06484573545059019
episode_000001_000040,0.1542577431297546,91.83011683341242,0.1542577431297546,12.935101395756458,0.09385232131325372,10.767138963210925,0.09385232131325372,1.7502060839068538,0.14005407463129493,28.863422268215807,0.14005407463129493,7.470650806066164,0.001894846902180558,0.11843174902810666,0.001894846902180558,0.05556280194813027
episode_000001_000041,0.15156117537566505,89.22843324241855,0.15156117537566505,13.01560409133376,0.09675631507342586,11.766476513512078,0.09675631507342586,1.8482934721419344,0.15531847167745727,30.22351108095614,0.15531847167745727,7.556212210899166,0.0007392015233743665,0.07427481691895804,0.0007392015233743665,0.03878772990693072
episode_000001_000042,0.11705262416588869,76.65589212208764,0.11705262416588869,12.461291284361094,0.06270535051351234,7.938655009437216,0.06270535051351234,1.6520895585281108,0.1360568773400066,27.47331814659277,0.1360568773400066,7.485642920074552,0.0019096332243385694,0.11830215329865156,0.0019096332243385694,0.06142213261719378
episode_000001_000043,0.12208498804557633,77.96152298012463,0.12208498804557633,12.696388882297,0.06187417108623694,8.353906168711724,0.06187417108623694,1.7066067141824917,0.14406160322286932,28.625656879189766,0.14406160322286932,7.792252923796378,0.003068253217069161,0.14900033354241846,0.003068253217069161,0.07479474272994768
episode_000001_000044,0.11677717390545128,75.9216316002862,0.11677717390545128,12.692106591951768,0.05614350589509076,7.746263507275941,0.05614350589509076,1.7225736700011307,0.15459685551258562,29.20252833693917,0.15459685551258562,7.880813959436456,0.0036164128325731904,0.1614110110264812,0.0036164128325731904,0.08264321352402235
episode_000001_000045,0.11515701190399441,75.3035565469495,0.11515701190399441,12.670539183705484,0.05514352718302984,7.6074523436807935,0.05514352718302984,1.7253115372399026,0.1582560037325994,29.787719371792523,0.1582560037325994,8.018562949119854,0.004005960389484198,0.17037352422353555,0.004005960389484198,0.08715698583271084
episode_000002_000000,0.07142687650711166,59.61625191234459,0.07142687650711166,11.01813564634546,0.03188729890172326,6.216420634526599,0.03188729890172326,1.5534889215009307,0.3520470919903227,34.50097413016593,0.3520470919903227,9.5778558895933,0.8596850957233391,1.5752898906213948,0.8596850957233391,0.7194423055710342
episode_000002_000001,0.07156860200046589,59.68472684754671,0.07156860200046589,11.02574176835613,0.0320405337807077,6.1751056524978125,0.0320405337807077,1.5515861025499478,0.35828371740059994,34.967891310143315,0.35828371740059994,9.679081042753955,0.8887762904565608,1.5927797776411206,0.8887762904565608,0.7266116356193734
episode_000002_000002,0.07295231345026698,60.25545112017844,0.07295231345026698,11.079207484689233,0.0329172044976932,6.2192021231963475,0.0329172044976932,1.5596772305834616,0.3614713748056064,34.73353635450312,0.3614713748056064,9.614042369888073,0.8828008448029514,1.5895105780696581,0.8828008448029514,0.7247072549091462
episode_000002_000003,0.07267194136770949,60.1432843689547,0.07267194136770949,11.106571145746917,0.03316376746355543,6.187844028979118,0.03316376746355543,1.5641884280706526,0.36017695120388915,34.4414171223762,0.36017695120388915,9.58642865167464,0.8567177608883768,1.5630065699171432,0.8567177608883768,0.7125601195446695
episode_000002_000004,0.07813469931759931,62.908380008843835,0.07813469931759931,11.42061945653616,0.03535783454714314,6.604007829082783,0.03535783454714314,1.6243702370720676,0.35894825004091857,34.248997949532786,0.35894825004091857,9.643543423061244,0.8058913265253318,1.491397192127204,0.8058913265253318,0.6821531258162937
episode_000002_000005,0.09262783148415199,68.58212008747289,0.09262783148415199,11.768945922474735,0.04071062514678381,7.199192357169513,0.04071062514678381,1.6771381207745184,0.33551128585442014,28.685283518495673,0.33551128585442014,8.154270595755827,0.5528787028943223,1.3499980230283832,0.5528787028943223,0.6202949775483824
episode_000002_000006,0.09366729538189134,69.22189138221358,0.09366729538189134,11.605100913307872,0.0403436277957504,7.331315233223009,0.0403436277957504,1.6404705707666993,0.33372626092157853,25.63235197224379,0.33372626092157853,7.299919604330257,0.25642362096788185,1.0730607759195345,0.25642362096788185,0.4929852256198098
episode_000002_000007,0.09638118529872819,70.4883641445622,0.09638118529872819,11.748542574050768,0.03970071714411094,7.651618059810495,0.03970071714411094,1.658215265850787,0.3600033828245054,26.120734247190526,0.3600033828245054,7.235084905214819,0.27330673783967097,1.2091609492488276,0.27330673783967097,0.5514210769581825
episode_000002_000008,0.11193029588926928,74.60073186342886,0.11193029588926928,12.170736927703878,0.047043476232264125,7.348689523319752,0.047043476232264125,1.68178501973548,0.3339222303518563,23.873941815949486,0.3339222303518563,6.8734073108191325,0.174480244183165,0.9990433979930293,0.174480244183165,0.4562615609092352
episode_000002_000009,0.1039392756619748,72.83691437935133,0.1039392756619748,12.046539580335303,0.048332293743410415,8.056628829295889,0.048332293743410415,1.6891317916921986,0.2757078472577452,21.13197445475486,0.2757078472577452,6.351477027942371,0.1079679681748772,0.7559589580614327,0.1079679681748772,0.3521873516092605
episode_000002_000010,0.11003817731783172,75.10125614647617,0.11003817731783172,12.344668587595752,0.04995827668618347,8.13565045127227,0.04995827668618347,1.756994287339468,0.2710938502244402,21.16903546652112,0.2710938502244402,6.403129741959298,0.1024463542206957,0.7320248211687265,0.1024463542206957,0.3440420267144721
episode_000002_000011,0.10019655198594213,71.13847792918286,0.10019655198594213,11.976790130758351,0.04357942371357315,7.535264239719752,0.04357942371357315,1.7108635801657983,0.26918533479300255,20.91304354102521,0.26918533479300255,6.257334867389236,0.11875651535042298,0.8272078344823828,0.11875651535042298,0.38178049548448384
episode_000002_000012,0.08310094966020631,64.64937343824158,0.08310094966020631,11.636293861427985,0.039858408922818445,7.373500917662189,0.039858408922818445,1.67641888691973,0.32276951203316406,26.299815304629824,0.32276951203316406,7.053232039415009,0.1449237377575855,0.9521305575525983,0.1449237377575855,0.4298452290697072
episode_000002_000013,0.08913052843684155,68.43532080035409,0.08913052843684155,11.731265742898968,0.042633210018525824,7.578789295644545,0.042633210018525824,1.6503054046884862,0.32447881854386096,24.74203233067646,0.32447881854386096,6.762433936872843,0.14428956481067512,0.9440735610451572,0.14428956481067512,0.4274711378920303
episode_000002_000014,0.10458685392614975,73.40427465884248,0.10458685392614975,12.032658524362255,0.0533714305104066,8.483688850302254,0.0533714305104066,1.6834428026492412,0.3370404423552714,27.15638357859406,0.3370404423552714,7.694753684901904,0.14721653451903127,0.9184324650011545,0.14721653451903127,0.4158506626934327
episode_000002_000015,0.09772960689662269,70.71771553532331,0.09772960689662269,11.975301996671641,0.049820359229632794,9.22789867534299,0.049820359229632794,1.6922935586316556,0.3750422343332057,28.468428676480073,0.3750422343332057,8.401106188110315,0.16874894833447351,1.006975925603841,0.16874894833447351,0.4546465140809303
episode_000002_000016,0.0982625829772058,69.3735856584852,0.0982625829772058,12.10836804653708,0.04789281340376195,8.741610328535184,0.04789281340376195,1.694976832632874,0.3098971002289552,25.08647840905345,0.3098971002289552,8.36962193253046,0.11386714263909836,0.8036969045237979,0.11386714263909836,0.3667922424782354
episode_000002_000017,0.10922231033469498,73.22756204821194,0.10922231033469498,12.454405827556947,0.05301300563716571,9.564141141767005,0.05301300563716571,1.7636099176558195,0.25016967355945596,21.870909099763296,0.25016967355945596,8.0025746483797,0.0368166099097188,0.43761278899710737,0.0368166099097188,0.20891981651818958
episode_000002_000018,0.11031252845656492,74.23486299510232,0.11031252845656492,12.555822803815207,0.05495609139940372,9.850025822611713,0.05495609139940372,1.7829063177381121,0.21649854684565606,19.068827082316105,0.21649854684565606,7.370755106949571,0.008769882108197402,0.20820714148678482,0.008769882108197402,0.10753419864406503
episode_000002_000019,0.1095439069622347,74.45055721406398,0.1095439069622347,12.55190983584019,0.05494258110865957,9.804289264230276,0.05494258110865957,1.7876797462743301,0.21393723483141547,19.069443107703588,0.21393723483141547,7.19696429788357,0.013556508275990087,0.2560974370680686,0.013556508275990087,0.1269145882929969
episode_000002_000020,0.10974938104885978,74.49134684912408,0.10974938104885978,12.518637319950313,0.05479555735072483,9.660855454943212,0.05479555735072483,1.7744608652006,0.21468052424601503,18.951681475124374,0.21468052424601503,7.165534513824103,0.013642347119547371,0.2609531285301253,0.013642347119547371,0.13008135689194364
episode_000002_000021,0.10949016657086674,74.40447978186842,0.10949016657086674,12.520088867116307,0.05440084799439271,9.581373308421337,0.05440084799439271,1.7753404236018326,0.20850553052781506,18.650599532884012,0.20850553052781506,7.046749176659503,0.008363746523598059,0.20391290441886978,0.008363746523598059,0.10204803317079665
episode_000002_000022,0.12036050457414627,78.75164479963725,0.12036050457414627,12.756752944719713,0.056055787946744595,10.28831534406083,0.056055787946744595,1.808059472126665,0.21174145595173022,18.395756359866745,0.21174145595173022,7.261302606144139,0.003790855738467158,0.13246239587964756,0.003790855738467158,0.06850363441600857
episode_000002_000023,0.1396971292840019,83.83271321847496,0.1396971292840019,13.053090212257782,0.06913228961339013,11.00103067663603,0.06913228961339013,1.8332689817221572,0.23138526529268988,20.388294171245278,0.23138526529268988,7.3226845348877205,0.02351598920932918,0.35445300261352664,0.02351598920932918,0.16784435722825047
episode_000002_000024,0.1538075742049192,89.43620602210926,0.1538075742049192,13.24579347136943,0.0766529614244491,11.126432965110007,0.0766529614244491,1.8092629499407502,0.25415394625510246,22.308311739559088,0.25415394625510246,8.085806492658477,0.0447479630995361,0.515786978970906,0.0447479630995361,0.24436297065123255
episode_000002_000025,0.19006333292209865,98.68814824687892,0.19006333292209865,13.83659638345618,0.11922473125394517,12.05126200718276,0.11922473125394517,1.8283410763049188,0.32464158820131295,35.620939673964244,0.32464158820131295,9.370090762506427,0.05756426307204132,0.633559473359389,0.05756426307204132,0.32126361989676255
episode_000002_000026,0.20347051789170179,103.39963935804077,0.20347051789170179,14.04281742612061,0.1396074972764525,12.06868465779005,0.1396074972764525,1.7981199367802203,0.2439367355679296,34.141206855137625,0.2439367355679296,9.43888224486975,0.012727741671672677,0.3074762376878114,0.012727741671672677,0.16955192819960369
episode_000002_000027,0.1829543953550412,100.7202238535781,0.1829543953550412,13.98628050198914,0.1301496292904839,11.334198722446533,0.1301496292904839,1.7753138482264355,0.21280858562035732,32.14854992622408,0.21280858562035732,9.196262820130766,0.007381391940580184,0.23683772889720808,0.007381391940580184,0.13730735993260323
episode_000002_000028,0.18140420494122633,100.78934717639561,0.18140420494122633,13.968182737996807,0.1285171589662435,11.384082538274017,0.1285171589662435,1.7825267491700694,0.21936058080055665,33.25473916735358,0.21936058080055665,9.336035204148073,0.0073875849104336755,0.2368630262282568,0.0073875849104336755,0.13617936683307583
episode_000002_000029,0.16730946413337333,99.05837161475607,0.16730946413337333,13.23704891045614,0.12309677576861022,11.36436406373716,0.12309677576861022,1.7016045000149453,0.13863307435894578,27.740971841182695,0.13863307435894578,8.202149666999722,0.0027662863999262655,0.1439387057275001,0.0027662863999262655,0.08911942453052211
episode_000002_000030,0.1709819062686575,100.54171056927485,0.1709819062686575,13.253613292084554,0.1301149193685004,11.815472267600438,0.1301149193685004,1.7194228505496876,0.1594375190805304,29.869702272771228,0.1594375190805304,8.58621600709093,0.0024269947935365854,0.13460680960824808,0.0024269947935365854,0.09022553057901711
episode_000002_000031,0.17989350495862577,102.61455529144268,0.17989350495862577,13.270066253397896,0.1348189975130749,11.929539118120038,0.1348189975130749,1.7155350611546731,0.14327139906603759,28.759877170475317,0.14327139906603759,8.232614180383454,0.0021798473446610345,0.12775606443713505,0.0021798473446610345,0.07397227670749758
episode_000002_000032,0.17530994798273092,100.86136306680312,0.17530994798273092,13.246421860494282,0.13229660037705304,11.56999914933807,0.13229660037705304,1.7015232133293627,0.13951426782286136,28.434291569826613,0.13951426782286136,8.083677213336491,0.0014005748088428138,0.10300421143227309,0.0014005748088428138,0.0585117631154803
episode_000002_000033,0.17485855474142353,100.74528774097384,0.17485855474142353,13.19970117926442,0.13162234099789527,11.40744114931349,0.13162234099789527,1.6914328047121596,0.13252557808656973,27.453458966147995,0.13252557808656973,7.857652212087183,0.0013489526177030697,0.10082132001252964,0.0013489526177030697,0.05785348315917536
episode_000002_000034,0.17563696625555314,100.85996758013594,0.17563696625555314,13.234758557177681,0.13170711786684508,11.569311940138848,0.13170711786684508,1.7016016438670551,0.13002647644366172,27.447295212203034,0.13002647644366172,7.854319916297342,0.0011272147286428558,0.09234569360330343,0.0011272147286428558,0.05433365927444393
episode_000002_000035,0.176110015921354,101.29337972663778,0.176110015921354,13.246979587137304,0.13284406155002482,11.770598887835135,0.13284406155002482,1.7134667072738845,0.13459621077434092,27.73942377976191,0.13459621077434092,7.955315299621463,0.001339561679863377,0.10043796951763409,0.001339561679863377,0.05877194583150441
episode_000002_000036,0.1820193354342471,102.87202657817211,0.1820193354342471,13.303516441240596,0.13613843071113751,12.023500798253023,0.13613843071113751,1.7213514302143404,0.13401638749282796,27.786399770677487,0.13401638749282796,7.972332734978366,0.0010953749982010041,0.09087916282553646,0.0010953749982010041,0.054648707118538344
episode_000002_000037,0.17948418332508942,102.4785117679176,0.17948418332508942,13.271537172974362,0.13425541262716867,11.926955577964293,0.13425541262716867,1.7181371492063366,0.13019516063732883,27.249084947330505,0.13019516063732883,7.865960647407527,0.001086133740229367,0.09049784520255295,0.001086133740229367,0.055513181487145624
episode_000002_000038,0.17746074854931004,101.42163988384249,0.17746074854931004,13.242615097161792,0.1325000158233558,11.638857042419055,0.1325000158233558,1.7055058652981352,0.13658570383852386,28.126696834492396,0.13658570383852386,8.02742102811247,0.0013576939661117393,0.10098189850806899,0.0013576939661117393,0.05850587486046573
episode_000002_000039,0.1756746967088142,100.70499942710967,0.1756746967088142,13.223946855200522,0.13172801984291738,11.535060858160689,0.13172801984291738,1.7001728946047607,0.13669875937316445,28.03731983058946,0.13669875937316445,7.993802916784479,0.0013422083159229103,0.10036571208409531,0.0013422083159229103,0.05801895496973669
episode_000002_000040,0.1855084288594946,103.42257362202207,0.1855084288594946,13.322154885684093,0.13935095379549,12.07530496300438,0.13935095379549,1.7270865057039764,0.13174907526470325,27.989170954779752,0.13174907526470325,7.987006227178191,0.0018011943218587678,0.11580964886881476,0.0018011943218587678,0.06391249050272366
episode_000002_000041,0.17499443268013015,100.27721253852786,0.17499443268013015,13.182177321431718,0.1077846734335155,12.550866496023128,0.1077846734335155,1.7519353736165528,0.13056565787514018,27.693773396210105,0.13056565787514018,7.522243422894715,0.001092139398916947,0.08905329071081979,0.001092139398916947,0.04489278099971834
episode_000002_000042,0.18024393311672215,99.71283732995454,0.18024393311672215,13.293256032200487,0.11246725870182528,13.38248817422528,0.11246725870182528,1.8224738077318374,0.11904806385197919,26.28545395587795,0.11904806385197919,7.137002304861005,0.0012817216991488634,0.09641338006706868,0.0012817216991488634,0.044896604644923635
episode_000002_000043,0.13155846277414152,85.41712576655024,0.13155846277414152,12.538497738680404,0.06555446466863102,10.433929703573256,0.06555446466863102,1.733456869002761,0.12848978566944813,26.484567367837794,0.12848978566944813,7.315901278967466,0.003839337051882441,0.1689937385437466,0.003839337051882441,0.08080120850971759
