frame,episode_id,heldout_episode,progress,planner_phase,method,delta_hidden_norm,shift_norm,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,action_gap_reduction,action_gap_reduction_ratio
episode_000001_000006,episode_000001,episode_000001,6,alignment,global_mean,252.4604817398693,128.49256147802745,229.71339397659523,0.09010157790442726,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.013955474788314047,0.0012936424009691034,0.003821658697257083,0.013359516859054565,0.04569867959368347,0.14894804863008,0.639908295164951,0.9333456611788824
episode_000001_000006,episode_000001,episode_000001,6,alignment,progress,252.4604817398693,190.8171296886931,188.72513234786624,0.2524567368039597,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.010950803222316938,0.0013600538751943928,0.004790643679835554,0.009752952260896564,0.015075059885606257,0.018398873806535047,0.6705319148730282,0.9780120966667334
episode_000001_000006,episode_000001,episode_000001,6,alignment,phase,252.4604817398693,170.76791050622532,202.8281580836428,0.1965944266373014,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.010120109358960546,0.0013721854332989641,0.002660534126853739,0.009667227044701576,0.01528886174436075,0.02069526114931079,0.6703181130142737,0.9777002534874399
episode_000001_000006,episode_000001,episode_000001,6,alignment,progress_phase,252.4604817398693,208.8987667594681,188.01273100391776,0.2552785699044864,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.011260439961436842,0.0013204126980093174,0.005347981101548958,0.009821054758504033,0.017153229874191038,0.02068522198552376,0.6684537448844434,0.9749809577415257
episode_000001_000006,episode_000001,episode_000001,6,alignment,random_matched_norm,252.4604817398693,190.8171296886931,316.43625906485823,-0.2534090756861837,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.3269259646697035,0.0035076708756973355,0.01056012826493715,0.32673653960227966,0.6782060579685383,0.8400352670146788,0.007400916790096135,0.0107946929692505
episode_000001_000006,episode_000001,episode_000001,6,alignment,shuffled_progress,252.4604817398693,132.3707144589561,242.1614868307078,0.0407944833115442,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.0171142008850417,0.0015279173028885456,0.004835372223689492,0.016345657408237457,0.06405940697109673,0.22705011890638993,0.6215475677875377,0.9065654094408118
episode_000001_000006,episode_000001,episode_000001,6,alignment,wrong_direction,252.4604817398693,190.8171296886931,405.8050862990719,-0.607400427593282,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.9609683797312,0.0076013504225531815,0.016254784424939193,0.96080082654953,0.9647420157291858,0.9720338137813633,-0.2791350409705514,-0.40713564950067777
episode_000001_000007,episode_000001,episode_000001,7,alignment,no_correction,280.5079301984677,0.0,280.5079301984677,0.0,0.5256178791823883,0.004124820962496554,0.012557611526872922,0.52545166015625,0.8035838760854747,0.9124925697113019,0.5288861165614154,0.004147490523295054,0.012532961352966334,0.5287213325500488,0.8041757097192093,0.911273415697073,-0.0005918336337346064,-0.0007364926690884162
episode_000001_000007,episode_000001,episode_000001,7,alignment,global_mean,280.5079301984677,128.49256147802745,250.60006514291786,0.10662039049801246,0.5256178791823883,0.004124820962496554,0.012557611526872922,0.52545166015625,0.8035838760854747,0.9124925697113019,0.06049418514077936,0.002147770966668915,0.006630977248853757,0.0600912943482399,0.21562055712110192,0.4083427283575726,0.5879633189643727,0.7316763519802542
episode_000001_000007,episode_000001,episode_000001,7,alignment,progress,280.5079301984677,186.95624137391113,204.0166244764085,0.2726885677276194,0.5256178791823883,0.004124820962496554,0.012557611526872922,0.52545166015625,0.8035838760854747,0.9124925697113019,0.005449253444562397,0.001131620008190752,0.0018510184309209002,0.004998752847313881,0.023660026450847388,0.04804164104828364,0.7799238496346272,0.9705568676090126
episode_000001_000007,episode_000001,episode_000001,7,alignment,phase,280.5079301984677,170.76791050622532,216.50849517217924,0.22815552836957928,0.5256178791823883,0.004124820962496554,0.012557611526872922,0.52545166015625,0.8035838760854747,0.9124925697113019,0.00411407344922089,0.0011626709280770527,0.0013370360938378754,0.0037129679694771767,0.03220673173573836,0.06940336485895003,0.7713771443497363,0.9599211324490131
episode_000001_000007,episode_000001,episode_000001,7,alignment,progress_phase,280.5079301984677,208.8987667594681,201.6308779030798,0.28119366265181894,0.5256178791823883,0.004124820962496554,0.012557611526872922,0.52545166015625,0.8035838760854747,0.9124925697113019,0.004994305588389525,0.0009303123379915681,0.0022710140903147514,0.004349724389612675,0.025707989445959034,0.06771988042633065,0.7778758866395157,0.9680083309147626
episode_000001_000007,episode_000001,episode_000001,7,alignment,random_matched_norm,280.5079301984677,186.95624137391113,337.1911215468261,-0.20207340059246573,0.5256178791823883,0.004124820962496554,0.012557611526872922,0.52545166015625,0.8035838760854747,0.9124925697113019,0.5377267163372197,0.004306780528435331,0.012642677016844696,0.5375608205795288,0.7977463065102172,0.9055129601323185,0.005837569575257495,0.007264418499403256
episode_000001_000007,episode_000001,episode_000001,7,alignment,shuffled_progress,280.5079301984677,132.70796036790165,263.3977072234991,0.06099728789436588,0.5256178791823883,0.004124820962496554,0.012557611526872922,0.52545166015625,0.8035838760854747,0.9124925697113019,0.06952307347715125,0.0023547795740364997,0.007453392820620378,0.06908226758241653,0.23634827069140457,0.49681919891891246,0.5672356053940701,0.7058822635382683
episode_000001_000007,episode_000001,episode_000001,7,alignment,wrong_direction,280.5079301984677,186.95624137391113,430.8734003428725,-0.5360471272167484,0.5256178791823883,0.004124820962496554,0.012557611526872922,0.52545166015625,0.8035838760854747,0.9124925697113019,0.9654771653293049,0.007746789906628788,0.01615751178765182,0.9653108716011047,0.9654213200048517,0.9729689861720737,-0.16183744391937704,-0.2013945883381101
episode_000001_000008,episode_000001,episode_000001,8,alignment,no_correction,290.4999218984528,0.0,290.4999218984528,0.0,0.36975830119880587,0.004932924074310957,0.01586702523057637,0.369384765625,0.713213669373188,0.8861228694106106,0.36984706784788646,0.004935843411806379,0.01593987503255108,0.3694704473018646,0.7139101019769495,0.88721606401557,-0.0006964326037615098,-0.0009764711946331227
episode_000001_000008,episode_000001,episode_000001,8,alignment,global_mean,290.4999218984528,128.49256147802745,262.94765207073465,0.09484432783203746,0.36975830119880587,0.004932924074310957,0.01586702523057637,0.369384765625,0.713213669373188,0.8861228694106106,0.028990056557414604,0.0028244202685554455,0.00941865277514839,0.027271505445241928,0.07068146627478643,0.14628110354353047,0.6425322030984015,0.900897207512995
episode_000001_000008,episode_000001,episode_000001,8,alignment,progress,290.4999218984528,183.92802063811237,216.47685456204752,0.2548126927286431,0.36975830119880587,0.004932924074310957,0.01586702523057637,0.369384765625,0.713213669373188,0.8861228694106106,0.00441656495540912,0.001254855287880666,0.002052618486310053,0.0037038009613752365,0.005957348764426264,0.008974247155473954,0.7072563206087618,0.9916471752852664
episode_000001_000008,episode_000001,episode_000001,8,alignment,phase,290.4999218984528,170.76791050622532,228.23822104614428,0.21432605022893164,0.36975830119880587,0.004932924074310957,0.01586702523057637,0.369384765625,0.713213669373188,0.8861228694106106,0.004869663033057984,0.0013603485444332883,0.0036944924419224276,0.0028659719973802567,0.007288214800486486,0.017367915906170768,0.7059254545727015,0.9897811622050209
episode_000001_000008,episode_000001,episode_000001,8,alignment,progress_phase,290.4999218984528,188.5560025107379,232.21838534355402,0.20062496462657112,0.36975830119880587,0.004932924074310957,0.01586702523057637,0.369384765625,0.713213669373188,0.8861228694106106,0.00549767249229135,0.0015392014654183736,0.0035243842266927112,0.003928610123693943,0.00728429435643072,0.012977474362863546,0.7059293750167572,0.9897866590767497
episode_000001_000008,episode_000001,episode_000001,8,alignment,random_matched_norm,290.4999218984528,183.92802063811237,344.0244309992959,-0.18424965057151763,0.36975830119880587,0.004932924074310957,0.01586702523057637,0.369384765625,0.713213669373188,0.8861228694106106,0.3445609691862179,0.004936424336040134,0.016043510686709256,0.3441518545150757,0.7034937926981335,0.9078725261464071,0.009719876675054473,0.013628281526904614
