frame,episode_id,progress,planner_phase,method,delta_hidden_norm,gradient_norm,gradient_loss,sensitive_projection_norm,null_residual_norm,hidden_shift_norm,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,change_from_real_first_l2,change_from_real_first_translation_l2,change_from_real_first_rotation_l2,change_from_real_first_gripper_abs,change_from_real_chunk_mean_l2,change_from_real_chunk_max_l2,action_gap_reduction_ratio,action_gap_reduction
episode_000001_000001,episode_000001,1,hold,null_residual,238.02088628054506,0.0012556221845952521,0.014714840799570084,30.104670825443666,236.10940493819348,236.10940493819348,30.104670825443666,0.8735208859362007,0.1646573702509476,0.003108546259733557,0.01028174910391418,0.164306640625,0.41514354122574054,0.7033037919066664,0.008963253366286773,0.00044983825694850104,0.0009075706973018747,0.008905833587050438,0.3692147424063375,0.7992738834570287,0.15570651246198544,0.0026838637046915532,0.009375717073538101,0.15540080703794956,0.17277930481207854,0.233270331671452,0.11063353818246822,0.04592879881940304
episode_000001_000001,episode_000001,1,hold,neg_gradient_same_norm,238.02088628054506,0.0012556221845952521,0.014714840799570084,30.104670825443666,236.10940493819348,238.02088628054514,314.6057910297267,-0.3217570774814873,0.1646573702509476,0.003108546259733557,0.01028174910391418,0.164306640625,0.41514354122574054,0.7033037919066664,0.011099173280389035,0.0015450484607789016,0.0021029185161098416,0.010788058512844145,0.02887266704648004,0.042367983254161766,0.17533992389227965,0.004164872557347644,0.008281852507700917,0.17509469913784415,0.43693981295214657,0.7351594690504908,0.9304513639758637,0.3862708741792605
episode_000001_000001,episode_000001,1,hold,random_same_norm,238.02088628054506,0.0012556221845952521,0.014714840799570084,30.104670825443666,236.10940493819348,238.02088628054503,337.2863284692198,-0.41704509104161064,0.1646573702509476,0.003108546259733557,0.01028174910391418,0.164306640625,0.41514354122574054,0.7033037919066664,0.19574095241650508,0.003433491194850888,0.010860188403746985,0.19540928304195404,0.4319842821875376,0.7377309226956289,0.031112684803024555,0.00040894390826777093,0.0006764282780436867,0.03110264241695404,0.018608439770253924,0.034476771381941496,-0.04056606761139431,-0.01684074096179705
episode_000001_000001,episode_000001,1,hold,orthogonal_to_gradient_same_norm,238.02088628054506,0.0012556221845952521,0.014714840799570084,30.104670825443666,236.10940493819348,238.02088628054508,336.9412314880236,-0.415595230961729,0.1646573702509476,0.003108546259733557,0.01028174910391418,0.164306640625,0.41514354122574054,0.7033037919066664,0.16010751557885494,0.0029392220131624625,0.010454435425726105,0.15973879396915436,0.4034183611711616,0.6773141662777734,0.004588348668110935,0.0003516506137464391,0.0002531052640443025,0.004567846655845642,0.018488000612218485,0.03127203475827078,0.028243676921865468,0.011725180054578954
episode_000001_000002,episode_000001,2,alignment,no_correction,241.32925284134072,0.0012872590723879166,0.015793519094586372,31.807399792366706,239.22394862431372,0.0,241.32925284134072,0.0,0.17066611948939214,0.003309330358428374,0.010860039681735791,0.1702880859375,0.42997138849174865,0.7211299284537991,0.16816733128845898,0.00329161758121559,0.010795785351536994,0.16778816282749176,0.4299229551224565,0.7184323779535349,0.002501112992166788,2.774687689896796e-05,7.197745796141776e-05,0.0024999231100082397,0.002131345466107673,0.002998936590211834,0.00011264323763974414,4.8433369292166795e-05
episode_000001_000002,episode_000001,2,alignment,full_delta,241.32925284134072,0.0012872590723879166,0.015793519094586372,31.807399792366706,239.22394862431372,241.32925284134072,0.0,1.0,0.17066611948939214,0.003309330358428374,0.010860039681735791,0.1702880859375,0.42997138849174865,0.7211299284537991,0.00011323229067619565,3.7114109482069695e-05,1.2267573105165409e-05,0.00010627135634422302,0.00016854224571035355,0.00030207961537819937,0.17077226406305615,0.0033308080468105144,0.010855178183486412,0.17039435729384422,0.429978339089525,0.7211394027252749,0.9996080152070081,0.4298028462460383
episode_000001_000002,episode_000001,2,alignment,sensitive_projection,241.32925284134072,0.0012872590723879166,0.015793519094586372,31.807399792366706,239.22394862431372,31.807399792366706,239.22394862431372,0.008723783761146879,0.17066611948939214,0.003309330358428374,0.010860039681735791,0.1702880859375,0.42997138849174865,0.7211299284537991,0.09074134899906983,0.00265716962933101,0.00971242015258852,0.09018093347549438,0.05596957051899402,0.09074134899906983,0.08011854513720996,0.0007067280562971168,0.0011514924170752555,0.08010715246200562,0.37692630319127035,0.6755413028177046,0.8698295467628119,0.3740018179727546
episode_000001_000002,episode_000001,2,alignment,null_residual,241.32925284134072,0.0012872590723879166,0.015793519094586372,31.807399792366706,239.22394862431372,239.22394862431372,31.807399792366706,0.8681991535718294,0.17066611948939214,0.003309330358428374,0.010860039681735791,0.1702880859375,0.42997138849174865,0.7211299284537991,0.00864123565487277,0.00044831826481556765,0.0010022283965706023,0.0085712019354105,0.3833476984340626,0.7916551620337732,0.16204286651181096,0.0028813375453300267,0.009860928453710234,0.1617168840020895,0.17177944548679935,0.24227591725274294,0.10843440123128287,0.046623690057686074
episode_000001_000002,episode_000001,2,alignment,neg_gradient_same_norm,241.32925284134072,0.0012872590723879166,0.015793519094586372,31.807399792366706,239.22394862431372,241.3292528413409,318.00551017314814,-0.31772467046180014,0.17066611948939214,0.003309330358428374,0.010860039681735791,0.1702880859375,0.42997138849174865,0.7211299284537991,0.010206341435025388,0.001570279202199131,0.0024396766956013343,0.009785274975001812,0.027658394667230163,0.04045836757652097,0.18032400052753517,0.004290775288813888,0.008480513153770342,0.1800733609125018,0.4500469994023925,0.7507482538886963,0.9356738717795848,0.40231299382451846
episode_000001_000002,episode_000001,2,alignment,random_same_norm,241.32925284134072,0.0012872590723879166,0.015793519094586372,31.807399792366706,239.22394862431372,241.32925284134075,340.22527837399286,-0.4097970899436309,0.17066611948939214,0.003309330358428374,0.010860039681735791,0.1702880859375,0.42997138849174865,0.7211299284537991,0.14824961173136733,0.0029596799908319293,0.011216134097115407,0.14779508113861084,0.40947679390921154,0.6881691737421132,0.0225009257319822,0.0004451739262248105,0.0003977613464597378,0.02249300479888916,0.020524707587468445,0.03298657150361893,0.04766501942007801,0.020494594582537107
episode_000001_000002,episode_000001,2,alignment,orthogonal_to_gradient_same_norm,241.32925284134072,0.0012872590723879166,0.015793519094586372,31.807399792366706,239.22394862431372,241.32925284134072,340.726774971473,-0.4118751496548994,0.17066611948939214,0.003309330358428374,0.010860039681735791,0.1702880859375,0.42997138849174865,0.7211299284537991,0.13965130405383774,0.003181353807831614,0.011539021941325087,0.139137402176857,0.4144120423298845,0.6748883030456166,0.031159031793678196,0.0002140208743159362,0.0006887369811602815,0.031150683760643005,0.029989438543693715,0.04625026362879388,0.03618693377818267,0.015559346161864163
episode_000001_000003,episode_000001,3,alignment,no_correction,238.1630266000313,0.0012782406563656948,0.01493027899414301,30.208975793007756,236.23938075779128,0.0,238.1630266000313,0.0,0.16411498513353173,0.003044383576399605,0.010392248973840263,0.16375732421875,0.41875427705474016,0.704150545200969,0.1619340642527085,0.0030406519147156666,0.010417149769721709,0.16157004237174988,0.4172928213941451,0.7007217967844949,0.0021877363830831217,1.828985453837827e-05,4.067044221936925e-05,0.002187281847000122,0.002133460961690142,0.00342916364123832,0.00349000772212778,0.001461455660595079
episode_000001_000003,episode_000001,3,alignment,full_delta,238.1630266000313,0.0012782406563656948,0.01493027899414301,30.208975793007756,236.23938075779128,238.1630266000313,0.0,1.0,0.16411498513353173,0.003044383576399605,0.010392248973840263,0.16375732421875,0.41875427705474016,0.704150545200969,5.733500208706538e-05,4.499852989947824e-05,3.552889201874566e-05,3.641471266746521e-07,0.0001440812361460943,0.0003518168415400402,0.16411574366128295,0.0030710623849226695,0.010390639748748386,0.16375768836587667,0.41863056526414005,0.7037997967331835,0.9996559289205128,0.41861019581859404
episode_000001_000003,episode_000001,3,alignment,sensitive_projection,238.1630266000313,0.0012782406563656948,0.01493027899414301,30.208975793007756,236.23938075779128,30.208975793007756,236.23938075779125,0.008077012917166976,0.16411498513353173,0.003044383576399605,0.010392248973840263,0.16375732421875,0.41875427705474016,0.704150545200969,0.09260398226481398,0.0024714749165596663,0.009443162559380705,0.09208808839321136,0.05775351166661108,0.09260398226481398,0.0716783589366641,0.0006194728565935253,0.000961264488331688,0.07166923582553864,0.36277208665671845,0.6635820550760417,0.8620825748388441,0.3610007653881291
episode_000001_000003,episode_000001,3,alignment,null_residual,238.1630266000313,0.0012782406563656948,0.01493027899414301,30.208975793007756,236.23938075779128,236.23938075779128,30.208975793007756,0.8731584149552297,0.16411498513353173,0.003044383576399605,0.010392248973840263,0.16375732421875,0.41875427705474016,0.704150545200969,0.008380893228379292,0.00040282968116282347,0.0009337392665304909,0.008318968117237091,0.36948612089007893,0.8032734571672886,0.15574886439027083,0.002658150967160012,0.009463638029532885,0.1554383561015129,0.17270391177547087,0.23569180430222278,0.11765409660095444,0.049268156164661236
episode_000001_000003,episode_000001,3,alignment,neg_gradient_same_norm,238.1630266000313,0.0012782406563656948,0.01493027899414301,30.208975793007756,236.23938075779128,238.16302660003137,314.72834678159336,-0.3214828148373557,0.16411498513353173,0.003044383576399605,0.010392248973840263,0.16375732421875,0.41875427705474016,0.704150545200969,0.010405822230909422,0.0014573303624794308,0.0025690733584067676,0.009977834764868021,0.02863332307505665,0.04136760442795864,0.17396122247204868,0.004018124351789849,0.007902919308719891,0.17373515898361802,0.4397918082279296,0.735207616808533,0.9316226134418355,0.3901209539796835
episode_000001_000003,episode_000001,3,alignment,random_same_norm,238.1630266000313,0.0012782406563656948,0.01493027899414301,30.208975793007756,236.23938075779128,238.16302660003132,338.1037112736527,-0.4196314016510248,0.16411498513353173,0.003044383576399605,0.010392248973840263,0.16375732421875,0.41875427705474016,0.704150545200969,0.1907391402654664,0.0031683784743212397,0.010937194115741154,0.1903989464044571,0.42004358047184365,0.6997326094630996,0.026649556824906332,0.000251191878805241,0.0005997907284826402,0.026641622185707092,0.019596089618796227,0.026649556824906332,-0.0030789020859002298,-0.0012893034171034823
episode_000001_000003,episode_000001,3,alignment,orthogonal_to_gradient_same_norm,238.1630266000313,0.0012782406563656948,0.01493027899414301,30.208975793007756,236.23938075779128,238.16302660003132,336.61948380772736,-0.4133994206121797,0.16411498513353173,0.003044383576399605,0.010392248973840263,0.16375732421875,0.41875427705474016,0.704150545200969,0.1734452454848276,0.0031024376349407788,0.010097846869420387,0.17312325537204742,0.40550389903391404,0.6651886103826343,0.009375825623102366,0.0002660428292865741,0.00033861624222833626,0.009365931153297424,0.01706116470762523,0.03896358755393384,0.03164237059026866,0.013250378020826126
episode_000001_000004,episode_000001,4,alignment,no_correction,238.1177236652101,0.0013339302482395668,0.020507443696260452,31.962801218238333,235.96277177085528,0.0,238.1177236652101,0.0,0.1893587814709447,0.0028903926254461665,0.009722791829124798,0.1890869140625,0.4980522157810798,0.752952457478686,0.189798238396358,0.002877946847833734,0.009668458141128341,0.18952997028827667,0.4983690195456415,0.7547789990998507,0.00044775744529802487,1.2795514387999906e-05,6.343646768137821e-05,0.00044305622577667236,0.0017687442361995498,0.003400326566519879,-0.0006360854435009197,-0.0003168037645617239
episode_000001_000004,episode_000001,4,alignment,full_delta,238.1177236652101,0.0013339302482395668,0.020507443696260452,31.962801218238333,235.96277177085528,238.1177236652101,0.0,1.0,0.1893587814709447,0.0028903926254461665,0.009722791829124798,0.1890869140625,0.4980522157810798,0.752952457478686,0.00013513874891955645,4.219127611290364e-05,5.1469613746904235e-05,0.00011761486530303955,0.00014838256639764432,0.00026302664599641134,0.1894782717309955,0.002918165161731006,0.009754281288847765,0.18920452892780304,0.4981457378924713,0.7529530852091686,0.999702074277162,0.4979038332146821
episode_000001_000004,episode_000001,4,alignment,sensitive_projection,238.1177236652101,0.0013339302482395668,0.020507443696260452,31.962801218238333,235.96277177085528,31.962801218238333,235.96277177085528,0.009049943285131682,0.1893587814709447,0.0028903926254461665,0.009722791829124798,0.1890869140625,0.4980522157810798,0.752952457478686,0.08937799057993753,0.002128601759925399,0.008285528442009048,0.08896765857934952,0.07004311618070466,0.13831327149993616,0.10013303317973686,0.0008293807722735634,0.0014391465556044612,0.10011925548315048,0.4291620559586029,0.6284124950848581,0.8593659179472615,0.42800909960037514
episode_000001_000004,episode_000001,4,alignment,null_residual,238.1177236652101,0.0013339302482395668,0.020507443696260452,31.962801218238333,235.96277177085528,235.96277177085528,31.962801218238333,0.865768911586029,0.1893587814709447,0.0028903926254461665,0.009722791829124798,0.1890869140625,0.4980522157810798,0.752952457478686,0.014362938193330827,0.0005535789863007851,0.0012727082276790848,0.014295725151896477,0.4479135375255471,0.8438068320098498,0.17501152602152695,0.0023725937439791327,0.008452533260943055,0.17479118891060352,0.14933645121402223,0.2570067492203937,0.10066952152175805,0.0501386782555327
episode_000001_000004,episode_000001,4,alignment,neg_gradient_same_norm,238.1177236652101,0.0013339302482395668,0.020507443696260452,31.962801218238333,235.96277177085528,238.1177236652102,313.3341374809035,-0.31587910659454543,0.1893587814709447,0.0028903926254461665,0.009722791829124798,0.1890869140625,0.4980522157810798,0.752952457478686,0.013530217921400944,0.0024570396901997817,0.0008571032961643651,0.013277617515996099,0.03597555986434095,0.05773953100751894,0.2026941793394013,0.004969913367380476,0.010432001639663947,0.2023645315784961,0.5270867022874373,0.8052683762932823,0.9277674935991971,0.46207665591673885
episode_000001_000004,episode_000001,4,alignment,random_same_norm,238.1177236652101,0.0013339302482395668,0.020507443696260452,31.962801218238333,235.96277177085528,238.1177236652101,335.9687085809014,-0.41093532816258704,0.1893587814709447,0.0028903926254461665,0.009722791829124798,0.1890869140625,0.4980522157810798,0.752952457478686,0.19658589097424994,0.0032910358884197617,0.011206985231213806,0.19623859226703644,0.471172513334772,0.7815255556948715,0.00733062149128118,0.0005897337685267478,0.0014979066691390396,0.007151678204536438,0.04664373013552285,0.10054549023381491,0.05396964734742355,0.026879702446307774
episode_000001_000004,episode_000001,4,alignment,orthogonal_to_gradient_same_norm,238.1177236652101,0.0013339302482395668,0.020507443696260452,31.962801218238333,235.96277177085528,238.11772366521012,337.0222922581941,-0.41535996174750245,0.1893587814709447,0.0028903926254461665,0.009722791829124798,0.1890869140625,0.4980522157810798,0.752952457478686,0.19940385092461482,0.003107454278565507,0.009249515421129848,0.1991649717092514,0.4895262782294207,0.7365462141967638,0.010095598794862442,0.00022431455810269314,0.000550955601302642,0.010078057646751404,0.017025569462475968,0.046368706959337,0.017118561631711906,0.00852593755165909
episode_000001_000005,episode_000001,5,alignment,no_correction,226.62341321196175,0.0013570310913826275,0.02745778113603592,37.07613815095937,223.56996979838448,0.0,226.62341321196175,0.0,0.23226048826897397,0.0030070916986414367,0.009276884550876769,0.2320556640625,0.5863490709185128,0.7959406918016114,0.2328785955354258,0.0029804175122470963,0.009323493597505892,0.2326727956533432,0.5862973673180923,0.7952620316606848,0.0006234389067056383,3.6997611677150986e-05,8.034828378906881e-05,0.0006171315908432007,0.000507921763508298,0.0006844079826938031,8.817887327682078e-05,5.170360042050515e-05
episode_000001_000005,episode_000001,5,alignment,full_delta,226.62341321196175,0.0013570310913826275,0.02745778113603592,37.07613815095937,223.56996979838448,226.62341321196175,0.0,1.0,0.23226048826897397,0.0030070916986414367,0.009276884550876769,0.2320556640625,0.5863490709185128,0.7959406918016114,0.00017986156263697183,1.2213012526776369e-05,2.7787567186335608e-05,0.0001772819086909294,0.0003010696168710198,0.000529306463813848,0.23208339233758846,0.003000140366134522,0.009279873190867633,0.23187838215380907,0.5862998124544262,0.7954128164440452,0.9994865351856029,0.5860480013016418
episode_000001_000005,episode_000001,5,alignment,sensitive_projection,226.62341321196175,0.0013570310913826275,0.02745778113603592,37.07613815095937,223.56996979838448,37.07613815095937,223.56996979838448,0.013473644979132728,0.23226048826897397,0.0030070916986414367,0.009276884550876769,0.2320556640625,0.5863490709185128,0.7959406918016114,0.07082026717541963,0.0018686086541783238,0.007040873250569608,0.07044462114572525,0.07534842585396599,0.2133141269199215,0.1616316400091235,0.001284199759994215,0.002238010359161263,0.16161104291677475,0.5111733618826719,0.7110993927917555,0.8714956165344766,0.5110006450645469
episode_000001_000005,episode_000001,5,alignment,null_residual,226.62341321196175,0.0013570310913826275,0.02745778113603592,37.07613815095937,223.56996979838448,223.56996979838448,37.07613815095937,0.8363975829969434,0.23226048826897397,0.0030070916986414367,0.009276884550876769,0.2320556640625,0.5863490709185128,0.7959406918016114,0.031576340591283336,0.000992508284383115,0.0021283591136254804,0.03148889169096947,0.5451814528124631,0.8616827436292397,0.20070533383875,0.0021116000156823187,0.007151363308105337,0.20056677237153053,0.09996549157033571,0.20070533383875,0.0702100849952075,0.04116761810604974
episode_000001_000005,episode_000001,5,alignment,neg_gradient_same_norm,226.62341321196175,0.0013570310913826275,0.02745778113603592,37.07613815095937,223.56996979838448,226.62341321196183,293.1069785568093,-0.29336582836948627,0.23226048826897397,0.0030070916986414367,0.009276884550876769,0.2320556640625,0.5863490709185128,0.7959406918016114,0.014912127261138233,0.0035994669458449583,0.004313689190569534,0.013813307450618595,0.038388244378269674,0.06603982452996139,0.24632001088764147,0.0062054183928735825,0.01354582567946589,0.2458689715131186,0.6192547581285852,0.8596923260578312,0.934530049961306,0.5479608265402431
episode_000001_000005,episode_000001,5,alignment,random_same_norm,226.62341321196175,0.0013570310913826275,0.02745778113603592,37.07613815095937,223.56996979838448,226.62341321196172,320.4297087125062,-0.41393029153967903,0.23226048826897397,0.0030070916986414367,0.009276884550876769,0.2320556640625,0.5863490709185128,0.7959406918016114,0.228363036108362,0.00297507616785082,0.009828765040024872,0.22813202440738678,0.5797587620524987,0.7821396804642928,0.003983304350603575,0.0003273404351806675,0.0006038324650564164,0.00392363965511322,0.02020337562938858,0.03397752347252624,0.011239565632278582,0.006590308866014194
episode_000001_000005,episode_000001,5,alignment,orthogonal_to_gradient_same_norm,226.62341321196175,0.0013570310913826275,0.02745778113603592,37.07613815095937,223.56996979838448,226.62341321196175,320.71436688058327,-0.4151863760900022,0.23226048826897397,0.0030070916986414367,0.009276884550876769,0.2320556640625,0.5863490709185128,0.7959406918016114,0.22562290182870948,0.0028958641301005225,0.010235331497701863,0.22537201642990112,0.5756127487688898,0.780362294209919,0.006768273922056517,0.000430414251592155,0.0009762836571776186,0.006683647632598877,0.013792970922066678,0.024622299682568863,0.018310461604048697,0.010736322149623057
episode_000001_000006,episode_000001,6,alignment,no_correction,252.4604817398693,0.0011949674236473072,0.03605002164840698,44.35620825273851,248.5333410827742,0.0,252.4604817398693,0.0,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.3536954106014334,0.0035702481229006335,0.010849324496231065,0.35351094603538513,0.6857120655400897,0.8598219348347879,0.000860371291047676,8.601451117897323e-06,4.460610800463732e-05,0.0008591711521148682,0.0014106573150745741,0.003786067632712372,-0.00015328137741343805,-0.00010509078145526374
episode_000001_000006,episode_000001,6,alignment,full_delta,252.4604817398693,0.0011949674236473072,0.03605002164840698,44.35620825273851,248.5333410827742,252.4604817398693,0.0,1.0,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.0001798930145673664,1.7686907477619915e-05,3.2381941628954375e-05,0.00017606839537620544,0.00022890869418586355,0.00035509097524034217,0.3543774213855411,0.003562332116890876,0.010827851956735881,0.3541940487921238,0.6855533790533654,0.8612708369890228,0.9996661225707827,0.6853780660644485
episode_000001_000006,episode_000001,6,alignment,sensitive_projection,252.4604817398693,0.0011949674236473072,0.03605002164840698,44.35620825273851,248.5333410827742,44.35620825273851,248.53334108277417,0.015555466859726495,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.026269134098048107,0.001432879250706353,0.005868542189989864,0.025565102696418762,0.11933539928278307,0.3169195335454668,0.3288531222814362,0.0026895748640984925,0.004940107976502787,0.32880501449108124,0.5664206250182613,0.7457363325854018,0.8259419701428874,0.5662715754758514
episode_000001_000006,episode_000001,6,alignment,null_residual,252.4604817398693,0.0011949674236473072,0.03605002164840698,44.35620825273851,248.5333410827742,248.5333410827742,44.35620825273851,0.8243043507361982,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.15069635203666687,0.002527729209466147,0.005011803183296057,0.15059177577495575,0.6334274762205954,0.9246313631706676,0.20386685191588708,0.0015532397270676835,0.005802441520346285,0.20377834141254425,0.12796822836056101,0.20386685191588708,0.07610701241248116,0.05217949853803905
episode_000001_000006,episode_000001,6,alignment,neg_gradient_same_norm,252.4604817398693,0.0011949674236473072,0.03605002164840698,44.35620825273851,248.5333410827742,252.4604817398694,324.154608594993,-0.2839815814381439,0.35455292286566814,0.00357380257392274,0.010808473170091067,0.3543701171875,0.6856069747586344,0.860928021941375,0.018984047571538938,0.006542873239252884,0.012388339684363993,0.012810695212920109,0.029501196123947842,0.035761387474686344,0.3680352833307859,0.009664358466494345,0.023126196331659334,0.3671808124004201,0.7098512377522045,0.8946383287088073,0.9569706884409488,0.6561057786346866
