frame,vision_backbone_output_before_cosine_distance,vision_backbone_output_after_cosine_distance,vision_backbone_output_before_l2,vision_backbone_output_after_l2,vision_backbone_output_cosine_improvement,vision_backbone_output_l2_improvement,vision_backbone_output_shift_norm,projector_output_before_cosine_distance,projector_output_after_cosine_distance,projector_output_before_l2,projector_output_after_l2,projector_output_cosine_improvement,projector_output_l2_improvement,projector_output_shift_norm
000013,0.10198857640302039,0.0024940999703513267,73.93732827337936,11.903983402495724,0.09949447643266907,62.03334487088364,69.8420267996888,0.04715270817188566,0.001155601177993404,8.969032690442036,1.300623859381223,0.045997106993892256,7.668408831060813,8.444633630282464
000014,0.09842981691185626,0.002173143403205291,72.82631180313817,11.083976962467938,0.09625667350865097,61.74233484067023,70.50402317451633,0.04623835817628763,0.0010228575496075143,8.976731373154696,1.2180609447105524,0.045215500626680116,7.758670428444143,8.542014246058304
000015,0.09657526283527695,0.0021201584593205647,72.50371508071086,11.018213710280575,0.09445510437595639,61.485501370430285,71.1693726296354,0.04545251114680682,0.0008988920324770611,8.910196934027638,1.114177746992788,0.04455361911432976,7.79601918703485,8.676859056244574
000016,0.09745904742586808,0.0025885328038652844,73.16498012244874,12.328693708547673,0.0948705146220028,60.836286413901064,71.96912702985986,0.045296190241791656,0.0011815858987048733,9.026048727990998,1.2998263490424182,0.04411460434308678,7.72622237894858,8.872629594734258
000017,0.10036506514418797,0.002558809806840423,74.31190047329075,12.369335013337741,0.09780625533734755,61.94256545995301,72.73832913825525,0.04661442408840233,0.0010791349943586326,9.023474429841311,1.303716419076667,0.045535289094043696,7.719758010764644,9.09051774348677
000018,0.10356435196095681,0.0024689533566513155,75.75182119636531,12.053833711648018,0.1010953986043055,63.697987484717295,73.28995458348372,0.04903493476242016,0.0010024530963130829,9.13362460371098,1.349056051512785,0.048032481666107074,7.784568552198194,9.330404349324377
000019,0.10244956535843741,0.0032074465533806773,75.34296393747914,13.762959413483543,0.09924211880505673,61.5800045239956,73.62020103537752,0.04974484767046117,0.0014073721475957868,9.137147982978863,1.596102066836702,0.04833747552286538,7.541045916142162,9.528462974144965
000020,0.10710798245311226,0.0035087924575928353,77.01644534064671,14.30276353939824,0.10359918999551943,62.71368180124847,74.23209730461892,0.05380478554179158,0.0014830967829257968,9.588959503584844,1.4904530229952748,0.05232168875886578,8.098506480589569,9.743670303815298
000021,0.11245033331746779,0.00346867259313266,78.62293586299386,14.200443315587949,0.10898166072433513,64.42249254740591,74.78946366637686,0.05899117104391638,0.0016153877782960624,10.093737846663599,1.4793472568971031,0.05737578326562032,8.614390589766495,9.963188567336289
000022,0.11595158731540778,0.003537611313783273,80.58769945614344,14.74560156998939,0.1124139760016245,65.84209788615405,75.35803198107322,0.06263940599400586,0.0014555020022865017,10.949220783052372,1.5626100824877371,0.06118390399171936,9.386610700564635,10.192993478234593
000023,0.11073753656084129,0.002673854550039101,78.96806410855537,12.679454413304477,0.10806368201080219,66.2886096952509,76.00894055214337,0.06105981937790739,0.001026543418859549,11.266641341699115,1.456139457146588,0.06003327595904784,9.810501884552528,10.431107180247265
000024,0.10679355542369551,0.0027210835871644967,77.39368394421811,12.666250488984415,0.10407247183653101,64.7274334552337,76.38998560440771,0.059005530796242045,0.0010152527135536271,11.126195401827388,1.2994926524151327,0.05799027808268842,9.826702749412256,10.61678525240328
000025,0.1119229307842049,0.0025711187849633,78.87953368221427,12.281864783047364,0.1093518119992416,66.5976688991669,76.87056076137746,0.06031667371135763,0.0008863620239667469,11.219446868126827,1.1861526082070333,0.05943031168739088,10.033294259919794,10.80271653013196
000026,0.1096715188979589,0.0023758685787470535,77.95927750151691,11.783770729089769,0.10729565031921184,66.17550677242714,77.29709698582325,0.05849333655551048,0.0009529306285556149,11.198873736776426,1.2150546371430824,0.05754040592695486,9.983819099633344,10.933817521380535
000027,0.11055412894246608,0.0026915201767401253,78.52910521735309,12.590767810691238,0.10786260876572595,65.93833740666186,77.83506093380169,0.05848439079311396,0.0009977422945000036,11.3952333179943,1.2782802636825703,0.05748664849861396,10.11695305431173,11.050044343145217
000028,0.11688175788572297,0.0022300852540162452,80.74128406397503,11.489472821717357,0.11465167263170672,69.25181124225767,78.24693172835714,0.0625926357350095,0.0007505180808142775,11.476230148137711,1.1073737407393105,0.06184211765419523,10.3688564073984,11.083971021278465
000029,0.11620142352076579,0.0024839996864827185,79.96198242991923,12.021317701709632,0.11371742383428307,67.9406647282096,78.77101954721772,0.06295815705348584,0.0009271415740500499,11.046248900536705,1.1444059174489287,0.06203101547943579,9.901842983087777,11.069930548559059
000030,0.11756821390869454,0.0026347103316384235,80.46961918563863,12.398330083385034,0.11493350357705612,68.0712891022536,79.50435953342347,0.06421958176145959,0.0010581896186828699,11.061799993784685,1.219633933818248,0.06316139214277672,9.842166059966438,11.059359230814367
000031,0.12094403785188002,0.002963117353243616,81.74331893415457,13.177808427023999,0.1179809204986364,68.56551050713057,80.09384242460607,0.06429426868288501,0.0011777480123846829,10.971147874049615,1.2977657835929066,0.06311652067050033,9.673382090456709,11.023917876015682
000032,0.1273220686737795,0.003015008372134198,83.86779421475,13.322355308086955,0.12430706030164529,70.54543890666305,80.87315107069006,0.06823912981262492,0.0011781773286813069,11.265911220092601,1.2883921338156112,0.06706095248394361,9.97751908627699,11.003861356609978
000033,0.12770997173683918,0.0028499406883601974,84.28991056448972,12.995496700806493,0.12486003104847898,71.29441386368322,81.68161024958324,0.0678222269965616,0.0012101957739640845,11.295618526157794,1.3241166404247457,0.06661203122259751,9.971501885733048,10.94969143678565
000034,0.1295641050578451,0.00234257744671329,84.35363385001621,11.719549626587037,0.1272215276111318,72.63408422342917,82.27452794602547,0.06897389497957951,0.000999529909799346,11.142985700124637,1.1835561057250457,0.06797436506978016,9.959429594399591,10.8948250631656
000035,0.13445413469370282,0.003188727424956017,85.17933636277334,13.560854080435995,0.1312654072687468,71.61848228233734,83.03983442360699,0.06954294106437109,0.0013778851091856836,11.029397868250582,1.3664806703389905,0.0681650559551854,9.662917197911591,10.902663858678666
000036,0.13499860464149194,0.0030933390005257744,84.96667394913555,13.327169529091199,0.13190526564096616,71.63950442004436,83.64894337617606,0.07006003210658873,0.001392894523544741,10.850417383905517,1.3640495835557302,0.06866713758304399,9.486367800349788,10.902085574874894
000037,0.13938884946677377,0.00326271773328235,86.2803833047188,13.674658550806322,0.13612613173349142,72.60572475391247,84.02651817455062,0.07445161772630038,0.0013974319732827922,11.01362325069126,1.3597357141181279,0.07305418575301759,9.653887536573134,10.869881243950772
000038,0.1443799694697382,0.003725773268163257,87.0618155845081,14.503267140272417,0.14065419620157493,72.55854844423568,84.20834785598421,0.08092179334308502,0.001313098097899812,10.81868130701858,1.281360140082811,0.07960869524518521,9.537321166935769,10.815775199577573
000039,0.14705252265855517,0.003403706030765008,87.20766195709447,13.793495547207403,0.14364881662779017,73.41416640988707,84.36947023065461,0.08741263951604972,0.001323687967119569,10.947228382308849,1.2640240392745834,0.08608895154893015,9.683204343034266,10.763280483868227
000040,0.15156314030368645,0.003937000960982706,88.5759742483109,14.963695174635957,0.14762613934270374,73.61227907367494,84.5893583172635,0.09440399529503674,0.0015773730684462972,11.202947182819269,1.3967482379163556,0.09282662222659044,9.806198944902913,10.712212188772808
000041,0.1503408908898416,0.003583902219821078,87.39259562845233,14.04856022982546,0.14675698867002052,73.34403539862687,84.66238606583326,0.09681013557029439,0.0016383604377421257,11.136504434147156,1.4057957675242334,0.09517177513255226,9.730708666622922,10.66661657090231
000042,0.151791097226882,0.004292993170710302,86.66039432133829,15.142661448084237,0.1474981040561717,71.51773287325405,84.61458515310007,0.10038606066225486,0.001856831180073848,10.740870396351056,1.4423449248928657,0.09852922948218101,9.298525471458191,10.610063146806484
000043,0.15594467726054495,0.0045918323414413376,87.2584900099986,15.565644879974933,0.1513528449191036,71.69284513002367,84.42501258026233,0.10307228407418934,0.0017998608253461112,10.76293326391212,1.3976030959066457,0.10127242324884322,9.365330168005473,10.536364958137346
000044,0.1590307407103907,0.005828181443117919,87.72737753606029,17.459724861775168,0.15320255926727278,70.26765267428512,84.13786801090673,0.10477395149477486,0.002152144569427916,10.763594252960797,1.5145128733899813,0.10262180692534695,9.249081379570816,10.453430572889872
000045,0.16108430929394746,0.004765384208921364,87.9192578616414,15.73335902210347,0.1563189250850261,72.18589883953793,83.84470555271353,0.10772933495255987,0.0020479687627230625,10.595501096847695,1.4548458583942694,0.10568136618983681,9.140655238453425,10.355678113936348
000046,0.15701285256230468,0.005681510904568032,86.60787480546497,17.15119724100388,0.15133134165773665,69.45667756446109,83.38910497821155,0.10683498507696954,0.002239468888435181,10.480318784288768,1.5216898195158657,0.10459551618853435,8.958628964772902,10.222229785844688
000047,0.14872236479673817,0.0046317349458741,84.78102698259502,15.532379338217595,0.14409062985086407,69.24864764437743,83.083563831179,0.09809311356753225,0.0018545264656388838,10.153414140305898,1.3745015421144822,0.09623858710189337,8.778912598191416,10.061333781521528
000048,0.14340736059936798,0.003866492435014135,83.70289075203661,14.246863355237762,0.13954086816435385,69.45602739679885,82.92779884038686,0.09469796036377731,0.0021538571563830544,10.116554093719879,1.5086784460270148,0.09254410320739426,8.607875647692865,9.948553773075535
000049,0.14353834343229321,0.005445966172012873,83.52354713606664,16.85551074986253,0.13809237726028034,66.66803638620411,82.6165188527431,0.09209079897474937,0.002713433964767864,9.885914083226053,1.669581836802202,0.0893773650099815,8.216332246423852,9.803313684137727
000050,0.14982890130982185,0.007593932141765736,84.74216853805461,19.773939977725984,0.1422349691680561,64.96822856032863,82.36863419340308,0.09572683254045877,0.0033436906626862495,9.916927351107931,1.8512014568586765,0.09238314187777252,8.065725894249255,9.695428551235683
000051,0.15263201918243785,0.007386301836162734,84.61909482246254,19.29696577826929,0.14524571734627512,65.32212904419325,82.0883031346897,0.10087403461278821,0.0032062843804245844,9.82360323009138,1.7611919028626986,0.09766775023236363,8.06241132722868,9.59478954932695
000052,0.15763658412398163,0.007508569224960793,85.06502764300315,19.261833684652714,0.15012801489902083,65.80319395835043,81.98557914192823,0.10762050406918588,0.0027811094588544583,9.483359279737233,1.6353393104489324,0.10483939461033143,7.8480199692883,9.506067341413207
000053,0.16080892538158387,0.006551676790880201,86.2861504330194,18.06163926999209,0.15425724859070367,68.22451116302732,82.13958129546582,0.1102968691187537,0.003159520851325759,9.656616686940383,1.7396524269545928,0.10713734826742793,7.91696425998579,9.490762794534893
000054,0.1569483790677727,0.0054883193728055835,84.81035434919073,16.54914629137914,0.15146005969496712,68.26120805781159,82.72221386569473,0.10473792342986998,0.0030201952710013913,9.369512529534985,1.9077940340106296,0.10171772815886859,7.461718495524355,9.515680064104698
000055,0.16258197709508593,0.005897858834761349,86.05913759690911,17.01886844844719,0.15668411826032458,69.04026914846192,83.3775728199686,0.11289463508549313,0.003021649591937292,9.75058229834799,1.8373279629633117,0.10987298549355584,7.913254335384678,9.584306831327071
000056,0.16334665277116234,0.006174405397024962,86.15178863711719,17.443151584816356,0.15717224737413737,68.70863705230084,84.11667038779673,0.11066850578675591,0.0028456386801206657,9.629405140803422,1.8202449896106425,0.10782286710663525,7.8091601511927795,9.667050526268202
000057,0.1657258440686915,0.006491859176848802,86.20724090058295,17.660120342896274,0.1592339848918427,68.54712055768667,84.76267756412147,0.11026833288592242,0.002963178777465103,9.569893126798641,1.6681729413015642,0.10730515410845731,7.901720185497077,9.688774057508814
000058,0.16678943795588752,0.006718118995524325,87.36469840266862,18.122616296120132,0.1600713189603632,69.2420821065485,85.36631576650733,0.10955654571070439,0.0032790709743154567,10.08605765135532,1.8397753552541218,0.10627747473638893,8.246282296101198,9.72374678051035
000059,0.17519398438763,0.005940520192242116,89.88631434827847,17.09225251041265,0.1692534641953879,72.79406183786583,86.15244938036625,0.11605132747829683,0.0031088987264190626,10.4011744019052,1.8029358231629422,0.11294242875187777,8.598238578742258,9.81215202383007
000060,0.17503049524653436,0.00685669416746415,89.9812930141971,18.517773220384136,0.1681738010790702,71.46351979381296,87.05369671577591,0.11893084982068791,0.0033744662743288023,10.699220647076794,2.0425316039815233,0.11555638354635911,8.656689043095271,9.930776792831304
000061,0.18336736547814192,0.007231300321776768,91.18387932537235,18.76910043556195,0.17613606515636515,72.41477888981039,87.88406395629751,0.12908399824779238,0.0033907860824933245,10.806335563576045,1.9578839588331796,0.12569321216529905,8.848451604742866,9.99411358473156
000062,0.18056673326458528,0.007545361716241761,90.43836564603583,19.061839369103122,0.17302137154834352,71.37652627693271,88.91725502258876,0.12536237667332184,0.004059011095460585,10.039813233332117,1.9042933897582386,0.12130336557786126,8.135519843573878,10.093033448889773
000063,0.1790912631845537,0.006625912743253526,90.29916947725653,17.99580755518118,0.17246535044130018,72.30336192207534,89.98381157528608,0.12265893563260488,0.0035956838465267538,9.83160578356009,1.8931958012957757,0.11906325178607813,7.9384099822643135,10.198615149875831
000064,0.19432223250044567,0.005008820555009064,95.1103256927223,15.83096918731888,0.1893134119454366,79.27935650540341,90.97491262707184,0.13481246492721977,0.0026221724718914485,10.654420890554526,1.5302994785373758,0.13219029245532832,9.12412141201715,10.259624198351807
000065,0.19711144943888204,0.003001510946888164,95.29546269889074,12.140042271661757,0.19410993849199387,83.15542042722899,92.01866932269024,0.13610411495869545,0.0015467306950507353,10.607888504519224,1.165434245244837,0.13455738426364472,9.442454259274387,10.353642976926498
000066,0.19933773720833337,0.002816447334851424,95.61514795937723,11.753356876198065,0.19652128987348194,83.86179108317916,92.9230304718765,0.13378379429339182,0.001409312259736284,10.357259629607325,1.13446102096567,0.13237448203365554,9.222798608641655,10.378483658386834
000067,0.20194229930077923,0.0016666889435507093,96.49408320466858,9.020059101638763,0.20027561035722852,87.47402410302982,93.78937382304802,0.13569379070851495,0.000836875488776756,10.496046793448631,0.8491657930338202,0.1348569152197382,9.64688100041481,10.35863521977687
000068,0.19956079831652018,0.0017757929020508767,95.79315911371187,9.369000254447874,0.1977850054144693,86.424158859264,94.57411212216024,0.1361005614112829,0.0010743407882910505,10.488876038757315,0.9676461554698861,0.13502622062299185,9.521229883287429,10.399393307296457
000069,0.1973391915506273,0.0021433355907325424,95.16080026906523,10.30277411323423,0.19519585595989475,84.858026155831,95.19843426562042,0.1347488203425884,0.0012721217465444523,10.510778978178738,1.0425698181332448,0.13347669859604394,9.468209160045493,10.436006955569477
000070,0.20606194684019286,0.0030443210716608604,98.01162108215924,12.348818281750265,0.203017625768532,85.66280280040897,95.48780349973892,0.1418993310783615,0.001865716229847214,11.185932844102467,1.568122463278571,0.1400336148485143,9.617810380823895,10.402212234035344
000071,0.20014241592686322,0.004419641794974893,96.76118505408084,14.79782785284388,0.19572277413188832,81.96335720123696,95.63400994162981,0.13242040812516265,0.0021142659015190857,10.750019516033834,1.4450649230980894,0.13030614222364356,9.304954592935745,10.374256744794126
000072,0.2065802718641937,0.005710756655883165,98.67680170624895,16.817050255445494,0.20086951520831053,81.85975145080346,95.55563450308668,0.13439858273912964,0.0031895329986877385,10.506124280771052,1.7052936870475686,0.1312090497404419,8.800830593723484,10.383656428478528
000073,0.20252034455940426,0.005804527993478081,97.76695220959947,16.950977010112535,0.19671581656592618,80.81597519948693,95.35681755236234,0.1341960500563798,0.003154103329830682,10.386247165407573,1.6714108667211718,0.13104194672654912,8.714836298686402,10.37134875292505
000074,0.1992344699185683,0.006725369292745809,97.5650533080216,18.326917876032383,0.1925091006258225,79.23813543198922,95.2988869507787,0.13231008339985106,0.003922487287966514,10.29123547962746,1.8573807909580802,0.12838759611188455,8.43385468866938,10.374991213450551
000075,0.21485390699658324,0.006684816452539821,100.7650457522267,18.153377507726177,0.20816909054404342,82.61166824450052,95.47065651962033,0.15094644892377407,0.00414331015714231,10.487965609166999,1.8909368667348188,0.14680313876663176,8.59702874243218,10.366649527674392
000076,0.21470296180267046,0.007490282995937014,101.35468959668977,19.302176876579278,0.20721267880673344,82.05251272011049,95.66815922308024,0.14788797217540728,0.004161917459327813,10.6598475450127,1.8471386703193524,0.14372605471607947,8.812708874693348,10.280309683633115
000077,0.2027819160345351,0.00686554423964747,98.8551698677209,18.53957833915845,0.19591637179488763,80.31559152856245,95.85628245105588,0.1498283756820652,0.004166047264125283,10.838331419008293,1.9264121793579332,0.1456623284179399,8.91191923965036,10.217885504272312
000078,0.1945411419171248,0.006398976953036262,97.49900176835698,18.020856649920642,0.18814216496408853,79.47814511843633,96.03776492667616,0.14507145404134902,0.003739085120676333,10.671068245945978,1.8676174011084974,0.1413323689206727,8.803450844837482,10.19232454398509
000079,0.19294126349505147,0.007789858378594805,97.56223628516302,20.086150543090493,0.18515140511645667,77.47608574207253,96.24408340298375,0.14480490874267404,0.003995747771269875,10.703776661688002,1.9848144671760388,0.14080916097140417,8.718962194511963,10.168309932138852
000080,0.19599142596470276,0.006970577599463734,98.06155812842024,18.794071316213408,0.18902084836523902,79.26748681220684,96.53376709253497,0.15252937623888463,0.003595691173718052,10.457087177695374,1.7173708336252391,0.14893368506516658,8.739716344070136,10.159891258687592
000081,0.2086465786643915,0.009200598968218454,101.48052903456335,21.428207013916417,0.19944597969617306,80.05232202064693,96.5769796415976,0.16038070435889062,0.00547729782952433,10.389541070941608,2.0158859235428688,0.1549034065293663,8.37365514739874,10.14799678182535
000082,0.19853798584212679,0.006141654583469491,99.49203838223326,17.566000571356184,0.1923963312586573,81.92603781087708,96.64763090558492,0.1538967574755693,0.003677796590297655,10.216133262425073,1.6865748511811245,0.15021896088527165,8.529558411243949,10.154950400683193
000083,0.20065954830713528,0.0066909025454121585,101.02301736778738,18.457728779295195,0.19396864576172312,82.56528858849218,96.96256792401441,0.15404294573288013,0.0041321596050936105,10.391545931748364,1.8877542853630194,0.14991078612778652,8.503791646385345,10.135747666937798
000084,0.1943066492871135,0.005317355924817413,99.99923778795099,16.603457693357775,0.18898929336229608,83.39578009459322,97.48686292836695,0.1473502953838035,0.0030567785551671722,10.214741848728636,1.649174490860268,0.14429351682863634,8.565567357868368,10.131766506952216
000085,0.19257934970967805,0.004956931134394771,99.69306880123284,15.982222083197076,0.18762241857528328,83.71084671803577,98.18429208642901,0.14763638640489285,0.0030998704616373995,10.15584446518063,1.5859487782314097,0.14453651594325545,8.56989568694922,10.12599603931548
000086,0.19006739444149878,0.0035252974174345697,99.23644043616734,13.491651836200575,0.1865420970240642,85.74478859996677,98.93534157076567,0.14578845403079332,0.0022445592328234065,10.161861186987634,1.3345629283976337,0.14354389479796992,8.82729825859,10.143279897977486
000097,0.16337202893568348,0.0016304636545028117,95.07193839754399,9.606482225478874,0.16174156528118067,85.46545617206512,93.33008584535914,0.12646313241007334,0.0010548754526318316,9.728110587877739,0.9221469961553967,0.1254082569574415,8.805963591722342,9.551687690883952
000098,0.16087219584563373,0.0027018357903648704,94.27726308810544,12.387364976795714,0.15817036005526885,81.88989811130973,92.82406326735372,0.12407908235208664,0.001747641618818796,9.59975575350305,1.2245300326761723,0.12233144073326785,8.375225720826878,9.544525063044722
000099,0.16192384894830592,0.004330411599099082,94.43016596265528,15.617434447495967,0.15759343734920683,78.81273151515931,91.99005005167191,0.125072939849889,0.0027045982363678167,9.599345535391965,1.5163078641669783,0.12236834161352117,8.083037671224986,9.499975362386863
000100,0.16191331592502511,0.004339334650722226,94.39478286201344,15.62509393151037,0.1575739812743029,78.76968893050307,91.24682756745808,0.12300013829876244,0.00269113932527143,9.457805919441837,1.582782239582119,0.12030899897349101,7.8750236798597175,9.454629123119417
000101,0.16097200058997696,0.005376795140827673,93.3386739086205,17.279829933626452,0.1555952054491493,76.05884397499406,90.69605602265136,0.1272177276929468,0.0032528544639310875,9.549772829180752,1.5842512094691792,0.12396487322901573,7.965521619711573,9.413210179376852
000102,0.16708876908000914,0.007255368261150474,94.1957415120235,19.943558921710203,0.15983340081885866,74.2521825903133,90.30339864566916,0.13702055325040463,0.004778739672102406,9.917080047437086,1.9633588222141738,0.13224181357830223,7.953721225222912,9.408615806914508
000103,0.16734988414224128,0.00822748384293337,94.08700072335385,21.177507630873446,0.1591224002993079,72.9094930924804,89.71731964029998,0.1382414246722221,0.005308609318862234,9.893624799477935,2.016727379715113,0.13293281535335988,7.876897419762822,9.406202275521787
000104,0.1604989247454297,0.007969389795056459,91.08202854358099,20.57984634351205,0.15252953495037325,70.50218220006894,89.18829148235451,0.13266694420086522,0.0050198806627895776,9.619749926068407,1.9268446835999895,0.12764706353807564,7.692905242468417,9.383206243461837
000105,0.1582266573048572,0.007799045439073615,90.58128336368128,20.446082881863138,0.15042761186578357,70.13520048181815,88.99794219474072,0.12747050110339164,0.004896589393242445,9.547061843149823,1.9884149886559233,0.1225739117101492,7.5586468544939,9.384117719946069
000106,0.15979797363779535,0.006665464621319339,90.36224642637801,18.647799482109622,0.15313250901647601,71.71444694426839,88.80617402118412,0.12900126636302767,0.004174993114246739,9.461303654430868,1.8590574071725594,0.12482627324878093,7.602246247258308,9.419164339918918
000107,0.16052658454719082,0.006674678223407726,90.5931469350737,18.738753016659782,0.1538519063237831,71.85439391841392,88.58011130727259,0.12461693340814572,0.003918687605033333,9.840652303817825,1.7910686812785137,0.12069824580311239,8.049583622539311,9.462303791522341
000108,0.16077882183654468,0.005596301381992408,90.20520615014736,17.04019884239299,0.15518252045455228,73.16500730775437,88.46495114158198,0.12076756851525117,0.003517091805598449,9.969308498009054,1.8155314964190619,0.11725047670965272,8.153777001589992,9.494985774328542
000109,0.16035814277360672,0.006189602685233275,89.78922758536815,18.048589635600386,0.15416854008837344,71.74063794976777,88.42869920989045,0.11762442416285446,0.0036577888516495793,9.45256091330338,1.7201555236011432,0.11396663531120488,7.732405389702237,9.527914608577754
000110,0.16662875873187155,0.005575311334689914,91.67495382243506,17.118969224095462,0.16105344739718164,74.55598459833959,88.51698450372568,0.12635060676362608,0.0034148653442485077,9.52067320137721,1.6826100032700702,0.12293574141937758,7.8380631981071405,9.58586903002885
000111,0.16649969571025125,0.004995469809213171,91.41266625587458,16.026294970156524,0.16150422590103808,75.38637128571806,88.77297734255696,0.12714344659246657,0.0029754475110856937,9.704483141250376,1.5138907232309584,0.12416799908138088,8.190592418019419,9.656375978728889
000112,0.16189626292333847,0.006105108067425702,90.14689840417677,17.956845281387526,0.15579115485591277,72.19005312278924,89.17607505394476,0.12689252988130806,0.0032894536924605866,9.985312286962577,1.644385403384218,0.12360307618884747,8.340926883578359,9.753994897803974
000113,0.16851500821642063,0.006030034099159254,92.43970765131581,18.046100363001287,0.16248497411726137,74.39360728831453,89.62608329966427,0.1266773893249188,0.0031258326509774337,10.238428340660565,1.674349621168769,0.12355155667394135,8.564078719491796,9.827011989435793
000114,0.17037774805110284,0.003893472167621481,92.50358364139166,14.234590909154917,0.16648427588348136,78.26899273223674,90.24040281129707,0.12409115004892901,0.0023838387260618488,10.161743072842283,1.428741704033443,0.12170731132286716,8.73300136880884,9.890603300734982
000115,0.1705685834998788,0.002683943517693854,91.32368643039727,11.64509974820734,0.16788463998218495,79.67858668218993,90.74926841718668,0.12902681084514078,0.001497924600846967,10.19530352605299,1.1294697019902717,0.12752888624429382,9.065833824062718,9.978697712564282
000116,0.17871365670777006,0.0030273062869800027,93.10691038584316,12.378231203087138,0.17568635042079006,80.72867918275603,91.1037501879784,0.13708459127924544,0.0018862659548561922,10.270825397013141,1.2260325168768935,0.13519832532438925,9.044792880136248,10.075612322723591
000117,0.18166435781619672,0.0024767047769119754,93.92936477016313,11.199525472208588,0.17918765303928474,82.72983929795454,91.53531303877904,0.1394914212538687,0.001591117519020524,10.388567601982105,1.142325172431261,0.13790030373484818,9.246242429550843,10.165868376535622
000118,0.180654347910157,0.0016698487780216764,93.71201319919257,9.213367855022382,0.17898449913213532,84.49864534417019,92.25037278976788,0.13968168682297444,0.0010182982544244545,10.470902797440138,0.9099939830894705,0.13866338856854998,9.560908814350666,10.235071595579505
000119,0.18333645289719702,0.000832689314110846,94.36060451246502,6.463429995925722,0.18250376358308618,87.8971745165393,92.74544937116883,0.14052588527699605,0.0004789302287064867,10.414553934946447,0.6245138655415919,0.14004695504828957,9.790040069404855,10.280281247670718
